cluster_id,menage_id,poids_menage,psu,strate,sous_pop,region,milieu,taille_menage,enfants_moins_5,sexe_chef,age_chef,nb_chambres,source_eau,type_toilette,electricite,radio,television,refrigerateur,velo,moto,voiture,quintile,score_richesse
344,104,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,10,1,male,61,5,tube well or borehole,pit latrine with slab,no,yes,no,no,yes,no,no,middle,-51922
344,125,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,2,0,male,80,1,river/dam/lake/ponds/stream/canal/irrigation channel,composting toilet,no,no,no,no,no,no,no,poorer,-74784
344,132,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,7,3,male,32,3,protected well,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-88740
344,150,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,5,2,male,35,1,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-130708
344,155,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,6,0,male,46,3,tube well or borehole,pit latrine with slab,no,yes,no,no,no,no,no,poorer,-82021
344,158,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,14,2,male,43,3,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,poorer,-65664
344,180,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,5,0,male,42,3,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-103476
344,186,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,3,0,male,45,2,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,yes,no,no,poorest,-118620
344,229,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,9,1,male,51,4,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-115418
344,233,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,1,0,male,31,1,tube well or borehole,pit latrine with slab,no,yes,no,no,no,yes,no,poorer,-68025
344,326,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,15,4,male,48,4,protected well,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-99641
344,331,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,6,2,male,30,2,unprotected well,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorest,-114350
344,426,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,6,0,male,66,4,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorer,-75653
344,448,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,9,3,male,45,4,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorest,-118429
344,459,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,10,3,female,69,4,protected well,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-91703
344,566,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,4,1,male,22,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-114864
344,576,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,6,1,male,43,3,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,poorer,-105903
344,593,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,6,2,male,32,2,unprotected well,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-81116
344,629,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,3,0,male,35,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorer,-80790
344,726,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,8,4,male,35,2,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-126796
344,799,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,6,4,male,30,2,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorest,-118460
344,1045,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,13,4,male,40,5,unprotected well,pit latrine without slab/open pit,no,no,no,no,yes,yes,no,poorer,-91105
344,1115,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,9,2,male,49,3,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine with slab,no,yes,no,no,no,no,no,poorer,-108962
344,1129,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,3,1,male,29,1,unprotected well,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-130781
344,1142,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,3,0,male,60,3,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorest,-121647
344,1159,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,7,3,male,36,2,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-109754
344,1183,985176,344,adamaoua - rural,adamaoua - rural,adamawa,rural,7,0,male,82,3,unprotected well,pit latrine with slab,no,no,no,no,no,no,no,poorer,-68810
345,26,684429,345,douala,douala,douala,urban,2,0,female,26,1,piped into dwelling,flush to septic tank,yes,no,yes,yes,no,no,no,richest,146079
345,78,684429,345,douala,douala,douala,urban,2,0,male,23,1,piped to neighbor,pit latrine with slab,yes,yes,no,no,yes,no,no,richer,41015
345,101,684429,345,douala,douala,douala,urban,2,0,female,69,2,piped into dwelling,flush to piped sewer system,yes,yes,yes,yes,no,no,no,richest,159190
345,128,684429,345,douala,douala,douala,urban,6,1,female,28,1,piped to neighbor,flush to pit latrine,yes,yes,yes,no,no,no,no,richer,75736
345,143,684429,345,douala,douala,douala,urban,6,1,male,39,1,protected well,hanging toilet/latrine,yes,yes,yes,yes,no,no,no,richest,81130
345,168,684429,345,douala,douala,douala,urban,5,2,female,61,3,piped to yard/plot,pit latrine with slab,yes,no,yes,no,no,no,no,richer,50137
345,246,684429,345,douala,douala,douala,urban,1,0,male,45,1,public tap/standpipe,pit latrine with slab,yes,no,yes,no,no,no,no,richer,19836
345,254,684429,345,douala,douala,douala,urban,6,1,male,34,1,public tap/standpipe,pit latrine with slab,yes,yes,no,no,no,no,no,middle,-2827
345,275,684429,345,douala,douala,douala,urban,1,0,male,25,1,piped to neighbor,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,56632
345,283,684429,345,douala,douala,douala,urban,2,0,male,32,1,bottled water,flush to piped sewer system,yes,no,yes,yes,no,no,no,richest,168098
345,342,684429,345,douala,douala,douala,urban,8,0,male,42,2,public tap/standpipe,pit latrine with slab,yes,no,yes,yes,no,no,no,richer,41791
345,438,684429,345,douala,douala,douala,urban,9,0,female,49,3,piped into dwelling,flush to septic tank,yes,no,yes,yes,no,no,no,richest,236440
345,441,684429,345,douala,douala,douala,urban,3,1,male,38,1,public tap/standpipe,pit latrine with slab,yes,yes,yes,yes,no,no,no,richer,67083
345,460,684429,345,douala,douala,douala,urban,6,1,male,46,2,piped to neighbor,pit latrine with slab,yes,yes,yes,yes,no,no,no,richest,147165
345,517,684429,345,douala,douala,douala,urban,2,0,female,47,1,tube well or borehole,flush to piped sewer system,yes,yes,yes,no,no,no,no,richest,114033
345,537,684429,345,douala,douala,douala,urban,6,3,male,38,2,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,142389
345,538,684429,345,douala,douala,douala,urban,6,1,female,58,4,piped into dwelling,flush to piped sewer system,yes,no,yes,yes,no,no,no,richest,129621
345,582,684429,345,douala,douala,douala,urban,5,0,male,28,1,piped to neighbor,pit latrine with slab,yes,no,yes,yes,no,no,no,richest,91989
345,605,684429,345,douala,douala,douala,urban,1,0,male,26,1,piped to neighbor,pit latrine with slab,yes,no,no,no,no,no,no,richer,30571
345,690,684429,345,douala,douala,douala,urban,3,1,male,40,1,piped into dwelling,flush to piped sewer system,yes,yes,yes,yes,no,no,no,richest,287749
345,700,684429,345,douala,douala,douala,urban,8,1,female,69,4,piped to yard/plot,flush to pit latrine,yes,yes,yes,yes,no,no,no,richest,123228
345,765,684429,345,douala,douala,douala,urban,1,0,male,23,1,piped to yard/plot,flush to septic tank,no,no,yes,yes,no,no,no,richest,100074
345,781,684429,345,douala,douala,douala,urban,6,1,male,41,1,piped to neighbor,pit latrine with slab,yes,no,yes,no,no,no,no,middle,3268
345,821,684429,345,douala,douala,douala,urban,1,0,male,33,1,piped to neighbor,pit latrine with slab,yes,no,yes,no,no,no,no,richer,15367
345,829,684429,345,douala,douala,douala,urban,4,1,male,27,1,piped to neighbor,pit latrine with slab,yes,no,yes,no,no,yes,no,richer,77818
345,1080,684429,345,douala,douala,douala,urban,5,1,male,39,2,piped to neighbor,flush to somewhere else,yes,no,yes,yes,no,no,no,richest,106795
345,1127,684429,345,douala,douala,douala,urban,4,2,male,32,1,piped to neighbor,pit latrine with slab,yes,no,yes,yes,no,no,no,richest,89627
346,15,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,4,0,female,55,1,piped to neighbor,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-115181
346,19,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,8,2,male,34,2,public tap/standpipe,flush to septic tank,yes,yes,yes,no,no,no,yes,richest,97311
346,40,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,3,0,female,72,2,public tap/standpipe,pit latrine with slab,yes,no,yes,no,no,yes,no,richer,15789
346,111,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,12,3,male,65,3,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-108167
346,130,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,2,0,female,43,4,piped to yard/plot,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,36512
346,156,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,4,0,male,53,2,unprotected spring,pit latrine with slab,no,yes,no,no,no,no,no,poorer,-106709
346,161,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,5,1,male,70,4,public tap/standpipe,pit latrine without slab/open pit,yes,yes,yes,no,no,no,no,middle,-27492
346,227,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,6,0,female,50,2,public tap/standpipe,pit latrine without slab/open pit,yes,no,no,no,no,no,no,poorer,-96718
346,237,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,3,0,female,41,1,protected spring,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-99418
346,243,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,4,1,male,38,2,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-109239
346,253,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,5,2,female,56,4,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,middle,-37030
346,302,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,6,2,male,48,2,public tap/standpipe,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorest,-110861
346,327,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,4,2,female,28,2,public tap/standpipe,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,middle,-36877
346,335,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,1,0,female,73,1,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-101276
346,342,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,1,0,female,45,5,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-72508
346,392,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,2,0,female,43,2,public tap/standpipe,pit latrine without slab/open pit,yes,no,no,no,no,yes,no,poorer,-85448
346,494,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,6,0,female,70,2,piped to yard/plot,pit latrine without slab/open pit,yes,no,no,no,no,no,no,poorer,-84941
346,507,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,8,0,female,50,4,piped to neighbor,pit latrine without slab/open pit,yes,yes,yes,no,no,no,no,middle,5110
346,837,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,5,0,male,don't know,3,piped to yard/plot,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-68827
346,846,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,2,0,male,39,2,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-103112
346,894,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,8,0,female,74,3,protected spring,pit latrine without slab/open pit,yes,no,no,no,yes,no,no,poorer,-84311
346,954,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,9,4,male,40,3,public tap/standpipe,pit latrine without slab/open pit,yes,yes,yes,no,no,yes,no,richer,10416
346,975,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,1,0,female,72,1,public tap/standpipe,pit latrine with slab,no,no,no,no,no,no,no,poorer,-90950
346,984,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,2,0,female,43,1,public tap/standpipe,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-84978
346,1007,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,5,2,female,81,1,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-120329
346,1043,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,6,1,female,55,2,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-101247
346,1167,1223882,346,nordwest - rural,nordwest - rural,north-west,rural,1,0,female,51,5,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-67374
347,31,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,5,2,male,36,2,piped to yard/plot,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,160234
347,49,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,6,1,female,60,3,piped to neighbor,pit latrine with slab,yes,no,yes,no,no,no,no,middle,-9753
347,147,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,6,2,male,32,3,public tap/standpipe,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,10853
347,157,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,male,56,1,public tap/standpipe,pit latrine with slab,yes,no,no,no,no,no,no,middle,-11010
347,170,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,7,2,female,33,3,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,193537
347,185,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,male,47,1,public tap/standpipe,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,8568
347,191,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,6,1,male,67,4,piped into dwelling,flush to septic tank,yes,yes,yes,yes,yes,no,no,richest,154678
347,232,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,8,0,female,42,3,piped to neighbor,pit latrine with slab,yes,yes,yes,yes,no,no,no,richest,81338
347,237,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,3,0,male,21,1,piped to neighbor,pit latrine with slab,yes,no,yes,no,no,yes,no,richest,104060
347,251,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,female,25,1,piped to neighbor,flush to septic tank,yes,no,yes,no,no,no,no,richer,19471
347,299,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,4,1,female,75,3,public tap/standpipe,pit latrine without slab/open pit,yes,no,no,no,no,no,no,middle,-61540
347,483,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,female,57,1,public tap/standpipe,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,22073
347,541,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,4,0,male,51,3,piped into dwelling,flush to septic tank,yes,yes,yes,no,no,no,no,richest,102154
347,569,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,4,1,male,36,3,piped to yard/plot,pit latrine with slab,yes,no,no,yes,no,no,no,richer,47315
347,621,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,4,0,female,52,2,piped to neighbor,ventilated improved pit latrine (vip),yes,no,yes,no,no,no,no,richer,20310
347,648,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,male,31,1,piped to neighbor,pit latrine with slab,yes,yes,no,no,no,no,no,richest,91032
347,712,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,male,42,2,piped to neighbor,pit latrine with slab,yes,yes,no,no,no,no,no,middle,-15573
347,715,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,male,56,2,piped to neighbor,pit latrine with slab,yes,no,no,no,no,yes,no,middle,-23432
347,727,464606,347,littoral - urban,littoral - urban,littoral (without douala),urban,4,1,male,45,2,piped to neighbor,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,28275
