cluster_id,menage_id,ligne,lien_chef,residence,dormi_nuit,sexe,age,niveau_educ,annees_ecole,scolarise,quintile
253,637,4,son/daughter,yes,yes,male,9,primary,5,attended at some time,poorer
253,637,5,adopted/foster child,yes,yes,male,8,primary,3,attended at some time,poorer
253,637,6,son/daughter,yes,yes,male,4,"no education, preschool",0,attended at some time,poorer
253,637,7,son/daughter,yes,yes,female,4,"no education, preschool",0,attended at some time,poorer
253,637,8,son/daughter,yes,yes,female,0,"no education, preschool",0,no,poorer
253,670,1,head,yes,yes,male,44,"no education, preschool",0,no,poorer
253,670,2,wife or husband,yes,yes,female,40,"no education, preschool",0,no,poorer
253,670,3,son/daughter,yes,yes,female,15,"no education, preschool",0,no,poorer
253,670,4,son/daughter,yes,yes,male,10,"no education, preschool",0,no,poorer
253,670,5,son/daughter,yes,yes,male,8,"no education, preschool",0,no,poorer
253,670,6,wife or husband,yes,yes,female,20,"no education, preschool",0,no,poorer
253,670,7,son/daughter,yes,yes,female,4,"no education, preschool",0,no,poorer
253,670,8,brother/sister,yes,yes,female,46,"no education, preschool",0,no,poorer
253,670,9,other relative,yes,yes,female,9,"no education, preschool",0,no,poorer
253,685,1,head,yes,yes,male,30,"no education, preschool",0,no,poorer
253,685,2,wife or husband,yes,yes,female,20,"no education, preschool",0,no,poorer
253,685,3,son/daughter,yes,yes,male,3,"no education, preschool",0,no,poorer
253,685,4,son/daughter,yes,yes,male,0,"no education, preschool",0,no,poorer
253,702,1,head,yes,yes,male,47,"no education, preschool",0,no,poorest
253,808,1,head,yes,yes,male,65,"no education, preschool",0,no,poorest
253,808,2,wife or husband,yes,yes,female,42,"no education, preschool",0,no,poorest
253,808,3,son/daughter,yes,yes,male,20,"no education, preschool",0,no,poorest
253,808,4,son/daughter,yes,yes,female,16,"no education, preschool",0,no,poorest
253,808,5,son/daughter,yes,yes,male,13,primary,2,attended at some time,poorest
253,829,1,head,yes,yes,male,18,primary,6,no,poorer
253,901,1,head,yes,yes,male,53,"no education, preschool",0,no,poorest
253,969,1,head,yes,yes,male,38,secondary,10,no,richest
253,969,2,wife or husband,yes,yes,female,23,primary,6,no,richest
253,969,3,son/daughter,yes,yes,female,7,primary,1,attended at some time,richest
253,1000,1,head,yes,yes,male,35,"no education, preschool",0,no,poorer
253,1000,2,wife or husband,yes,yes,female,25,"no education, preschool",0,no,poorer
253,1000,3,son/daughter,yes,yes,male,10,primary,2,attended at some time,poorer
253,1000,4,son/daughter,yes,yes,female,7,primary,0,no,poorer
253,1000,5,son/daughter,yes,yes,female,6,"no education, preschool",0,no,poorer
253,1000,6,son/daughter,yes,yes,male,0,"no education, preschool",0,no,poorer
253,1006,1,head,yes,yes,male,41,"no education, preschool",0,no,poorer
253,1087,1,head,yes,yes,male,28,primary,5,no,poorer
253,1123,1,head,yes,yes,male,80,"no education, preschool",0,no,poorer
253,1123,2,wife or husband,yes,yes,female,47,primary,4,no,poorer
253,1123,3,son/daughter,yes,yes,male,21,primary,6,no,poorer
253,1123,4,son/daughter,yes,yes,male,17,primary,1,no,poorer
253,1123,5,son/daughter,yes,yes,female,13,primary,2,no,poorer
253,1123,6,son/daughter,yes,no,male,20,primary,2,no,poorer
253,1123,7,son/daughter,yes,yes,female,10,primary,1,attended at some time,poorer
253,1123,8,son/daughter,yes,yes,female,7,primary,0,attended at some time,poorer
253,1123,9,son/daughter,no,yes,female,19,"no education, preschool",0,no,poorer
253,1123,10,grandchild,no,yes,female,0,"no education, preschool",0,no,poorer
253,1155,1,head,yes,yes,male,28,primary,5,no,poorest
253,1155,2,wife or husband,yes,yes,female,18,"no education, preschool",0,no,poorest
253,1159,1,head,yes,yes,male,35,"no education, preschool",0,no,poorer
253,1159,2,wife or husband,yes,yes,female,23,"no education, preschool",0,no,poorer
253,1159,3,son/daughter,yes,yes,male,7,primary,0,attended at some time,poorer
253,1159,4,son/daughter,yes,yes,male,5,"no education, preschool",0,attended at some time,poorer
253,1159,5,son/daughter,yes,yes,female,1,"no education, preschool",0,no,poorer
253,1162,1,head,yes,yes,male,44,"no education, preschool",0,no,poorer
253,1162,2,wife or husband,yes,yes,female,35,"no education, preschool",0,no,poorer
253,1162,3,son/daughter,yes,yes,male,12,primary,2,attended at some time,poorer
253,1162,4,son/daughter,yes,yes,male,10,primary,1,attended at some time,poorer
253,1162,5,son/daughter,yes,yes,female,6,"no education, preschool",0,no,poorer
253,1162,6,son/daughter,yes,yes,female,2,"no education, preschool",0,no,poorer
253,1204,1,head,yes,yes,male,45,"no education, preschool",0,no,poorest
253,1204,2,wife or husband,yes,yes,female,30,"no education, preschool",0,no,poorest
253,1204,3,son/daughter,yes,yes,male,15,secondary,7,attended at some time,poorest
253,1204,4,son/daughter,yes,yes,female,13,primary,4,no,poorest
253,1204,5,son/daughter,yes,yes,female,11,primary,3,attended at some time,poorest
253,1204,6,son/daughter,yes,yes,male,5,"no education, preschool",0,no,poorest
253,1204,7,son/daughter,yes,yes,female,3,"no education, preschool",0,no,poorest
253,1204,8,wife or husband,yes,yes,female,25,"no education, preschool",0,no,poorest
254,149,1,head,yes,yes,male,54,"no education, preschool",0,no,poorest
254,149,2,son/daughter,yes,yes,female,15,primary,5,attended at some time,poorest
254,149,3,son/daughter,yes,yes,female,12,primary,5,attended at some time,poorest
254,149,4,son/daughter,yes,yes,female,11,primary,4,attended at some time,poorest
254,149,5,son/daughter,yes,yes,male,6,primary,4,attended at some time,poorest
254,160,1,head,yes,yes,female,55,"no education, preschool",0,no,middle
254,160,2,wife or husband,no,yes,male,50,"no education, preschool",0,no,middle
254,190,1,head,yes,yes,male,48,primary,4,no,poorest
254,190,2,wife or husband,yes,yes,female,37,"no education, preschool",0,no,poorest
254,190,3,son/daughter,yes,yes,male,11,primary,1,attended at some time,poorest
254,216,1,head,yes,yes,male,36,primary,6,no,middle
254,216,2,wife or husband,yes,yes,female,33,primary,4,no,middle
254,216,3,son/daughter,yes,yes,male,15,primary,4,attended at some time,middle
254,216,4,son/daughter,yes,yes,female,1,"no education, preschool",0,no,middle
254,252,1,head,yes,yes,male,66,primary,4,no,poorest
254,252,2,wife or husband,yes,yes,female,45,"no education, preschool",0,no,poorest
254,252,3,son/daughter,yes,yes,male,7,primary,1,attended at some time,poorest
254,252,4,son/daughter,yes,yes,female,5,"no education, preschool",0,no,poorest
254,302,1,head,yes,yes,female,30,higher,15,no,richest
254,308,1,head,yes,yes,female,64,"no education, preschool",0,no,poorest
254,317,1,head,yes,yes,female,30,primary,5,no,richer
254,317,2,son/daughter,yes,yes,female,12,primary,5,attended at some time,richer
254,317,3,son/daughter,yes,yes,male,10,primary,3,attended at some time,richer
254,317,4,son/daughter,yes,yes,female,8,primary,0,attended at some time,richer
254,317,5,son/daughter,yes,yes,male,4,"no education, preschool",0,no,richer
254,317,6,other relative,yes,yes,male,29,secondary,12,no,richer
254,369,1,head,yes,yes,male,45,secondary,8,no,poorer
254,369,2,wife or husband,yes,yes,female,33,primary,1,no,poorer
254,369,3,son/daughter,yes,yes,male,16,secondary,7,attended at some time,poorer
254,369,4,son/daughter,yes,yes,male,14,secondary,7,attended at some time,poorer
254,369,5,son/daughter,yes,yes,female,11,primary,5,attended at some time,poorer
254,369,6,son/daughter,yes,yes,female,6,"no education, preschool",0,attended at some time,poorer
254,369,7,son/daughter,yes,yes,male,4,"no education, preschool",0,no,poorer
254,369,8,son/daughter,yes,yes,female,2,"no education, preschool",0,no,poorer
254,388,1,head,yes,yes,female,51,"no education, preschool",0,no,middle
254,403,1,head,yes,yes,male,36,primary,6,no,middle
254,403,2,son/daughter,yes,yes,female,11,primary,6,attended at some time,middle
254,403,3,son/daughter,yes,yes,male,8,primary,3,attended at some time,middle
254,433,1,head,yes,yes,male,40,primary,6,no,poorer
254,433,2,wife or husband,yes,yes,female,36,secondary,8,no,poorer
254,433,3,son/daughter,yes,yes,female,2,"no education, preschool",0,no,poorer
254,433,4,son/daughter,yes,yes,male,10,primary,5,attended at some time,poorer
254,517,1,head,yes,yes,male,69,primary,3,no,poorest
254,517,2,wife or husband,yes,yes,female,30,primary,3,no,poorest
254,567,1,head,yes,yes,male,50,"no education, preschool",0,no,poorer
254,567,2,wife or husband,yes,yes,female,44,"no education, preschool",0,no,poorer
254,567,3,son/daughter,yes,yes,female,14,primary,1,no,poorer
254,567,4,son/daughter,yes,yes,male,12,primary,2,attended at some time,poorer
254,567,5,son/daughter,yes,yes,male,8,primary,1,attended at some time,poorer
254,567,6,son/daughter,yes,yes,male,4,"no education, preschool",0,no,poorer
254,585,1,head,yes,yes,male,60,"no education, preschool",0,no,middle
254,585,2,wife or husband,yes,yes,female,50,primary,4,no,middle
254,585,3,son/daughter,yes,yes,female,29,"no education, preschool",0,no,middle
254,585,4,son/daughter,yes,no,male,23,primary,3,no,middle
254,585,5,son/daughter,yes,yes,female,15,"no education, preschool",0,no,middle
254,585,6,son/daughter,yes,yes,male,12,primary,4,attended at some time,middle
254,585,7,son/daughter,yes,yes,male,9,primary,2,attended at some time,middle
254,585,8,son/daughter,yes,yes,female,7,"no education, preschool",0,attended at some time,middle
254,585,9,son/daughter,yes,yes,male,5,"no education, preschool",0,no,middle
254,585,10,wife or husband,yes,yes,female,35,"no education, preschool",0,no,middle
254,585,11,son/daughter,yes,yes,female,12,primary,4,attended at some time,middle
254,585,12,son/daughter,yes,yes,male,8,"no education, preschool",0,attended at some time,middle
254,585,13,son/daughter,yes,yes,male,6,"no education, preschool",0,no,middle
254,585,14,son/daughter,yes,yes,female,2,"no education, preschool",0,no,middle
254,585,15,parent,yes,yes,female,80,"no education, preschool",0,no,middle
254,585,16,other relative,yes,yes,female,7,primary,1,attended at some time,middle
254,585,17,son/daughter,yes,yes,male,12,primary,4,no,middle
254,585,18,grandchild,yes,yes,male,5,"no education, preschool",0,no,middle
254,585,19,grandchild,yes,yes,male,3,"no education, preschool",0,no,middle
254,706,1,head,yes,yes,male,35,"no education, preschool",0,no,poorest
254,706,2,wife or husband,yes,yes,female,25,primary,4,no,poorest
254,706,3,son/daughter,yes,yes,male,8,primary,3,attended at some time,poorest
254,706,4,wife or husband,yes,yes,female,23,"no education, preschool",0,no,poorest
254,706,5,son/daughter,yes,yes,male,9,primary,3,attended at some time,poorest
254,706,6,son/daughter,yes,yes,female,7,primary,1,attended at some time,poorest
254,706,7,son/daughter,yes,yes,male,0,"no education, preschool",0,no,poorest
254,706,8,other relative,yes,yes,male,14,secondary,8,attended at some time,poorest
254,706,9,other relative,yes,yes,male,12,primary,5,no,poorest
254,706,10,parent,yes,yes,female,70,"no education, preschool",0,no,poorest
254,716,1,head,yes,yes,female,36,primary,5,no,poorer
254,716,2,son/daughter,yes,yes,male,15,primary,4,attended at some time,poorer
254,716,3,son/daughter,no,yes,female,13,primary,6,attended at some time,poorer
254,716,4,son/daughter,yes,yes,male,9,primary,3,attended at some time,poorer
254,751,1,head,yes,yes,female,38,"no education, preschool",0,no,poorest
254,751,2,son/daughter,yes,yes,female,12,primary,5,attended at some time,poorest
254,751,3,son/daughter,yes,yes,male,10,primary,2,attended at some time,poorest
254,751,4,son/daughter,yes,yes,female,7,"no education, preschool",0,attended at some time,poorest
254,751,5,son/daughter,yes,yes,male,4,"no education, preschool",0,no,poorest
254,751,6,son/daughter,yes,yes,male,1,"no education, preschool",0,no,poorest
254,760,1,head,yes,yes,male,56,primary,5,no,poorer
254,765,1,head,yes,yes,female,72,"no education, preschool",0,no,poorest
254,765,2,son/daughter,no,yes,female,37,"no education, preschool",0,no,poorest
254,765,3,grandchild,no,yes,female,2,"no education, preschool",0,no,poorest
254,765,4,grandchild,no,yes,female,0,"no education, preschool",0,no,poorest
254,801,1,head,yes,yes,male,58,"no education, preschool",0,no,poorest
254,801,2,wife or husband,yes,yes,female,49,"no education, preschool",0,no,poorest
254,801,3,wife or husband,yes,yes,female,47,"no education, preschool",0,no,poorest
254,801,4,son/daughter,yes,yes,male,31,primary,5,no,poorest
254,801,5,son/daughter,yes,yes,female,17,primary,5,no,poorest
254,801,6,son/daughter,yes,yes,female,13,"no education, preschool",0,no,poorest
254,801,7,son/daughter,yes,yes,female,13,primary,0,no,poorest
254,801,8,son/daughter,yes,yes,male,10,primary,2,attended at some time,poorest
254,801,9,son/daughter,yes,yes,female,12,primary,4,attended at some time,poorest
254,801,10,son/daughter,yes,yes,male,9,primary,2,attended at some time,poorest
254,801,11,son/daughter-in-law,yes,yes,female,28,primary,3,no,poorest
254,801,12,grandchild,yes,yes,male,11,primary,1,attended at some time,poorest
254,801,13,grandchild,yes,yes,female,8,primary,0,attended at some time,poorest
254,801,14,grandchild,yes,yes,male,5,"no education, preschool",0,no,poorest
254,801,15,grandchild,yes,yes,male,3,"no education, preschool",0,no,poorest
254,801,16,grandchild,yes,yes,female,0,"no education, preschool",0,no,poorest
254,892,1,head,yes,yes,female,60,primary,3,no,poorest
254,892,2,grandchild,yes,yes,male,20,secondary,9,no,poorest
254,976,1,head,yes,yes,female,68,"no education, preschool",0,no,poorer
254,1011,1,head,yes,yes,female,44,primary,3,no,poorer
254,1011,2,son/daughter,yes,yes,male,22,secondary,8,no,poorer
254,1011,3,son/daughter,yes,yes,male,20,secondary,9,attended at some time,poorer
254,1011,4,son/daughter,yes,yes,male,13,primary,5,attended at some time,poorer
254,1011,5,son/daughter,yes,yes,male,12,primary,4,attended at some time,poorer
254,1011,6,adopted/foster child,yes,yes,female,3,"no education, preschool",0,no,poorer
254,1058,1,head,yes,yes,male,43,primary,5,no,poorest
254,1058,2,wife or husband,yes,yes,female,36,primary,3,no,poorest
254,1058,3,son/daughter,yes,yes,female,16,secondary,6,attended at some time,poorest
254,1058,4,son/daughter,yes,yes,male,14,primary,6,attended at some time,poorest
254,1058,5,son/daughter,yes,yes,female,10,primary,4,attended at some time,poorest
254,1058,6,son/daughter,yes,yes,female,7,primary,1,attended at some time,poorest
254,1058,7,son/daughter,yes,yes,male,6,primary,1,attended at some time,poorest
254,1058,8,son/daughter,yes,yes,female,4,"no education, preschool",0,no,poorest
254,1134,1,head,yes,yes,male,50,"no education, preschool",0,no,middle
254,1134,2,wife or husband,yes,yes,female,45,"no education, preschool",0,no,middle
254,1134,3,son/daughter,yes,yes,female,17,secondary,7,attended at some time,middle
254,1134,4,son/daughter,yes,yes,female,15,primary,6,attended at some time,middle
254,1134,5,son/daughter,yes,yes,female,12,primary,5,attended at some time,middle
254,1134,6,grandchild,yes,yes,female,5,primary,1,attended at some time,middle
254,1143,1,head,yes,yes,female,41,primary,1,no,middle
254,1143,2,grandchild,yes,yes,male,7,primary,1,attended at some time,middle
254,1143,3,grandchild,yes,yes,male,3,"no education, preschool",0,no,middle
254,1154,1,head,yes,yes,male,20,primary,4,no,poorer
255,40,1,head,yes,yes,male,25,secondary,10,no,richer
255,40,2,wife or husband,yes,yes,female,20,secondary,8,no,richer
255,40,3,son/daughter,yes,yes,female,2,"no education, preschool",0,no,richer
255,40,4,brother/sister,no,yes,female,15,secondary,8,attended at some time,richer
255,83,1,head,yes,yes,male,54,secondary,9,no,middle
255,83,2,wife or husband,yes,yes,female,39,primary,6,no,middle
255,83,3,brother/sister,yes,yes,female,15,secondary,7,no,middle
255,83,4,son/daughter,yes,yes,male,16,secondary,7,attended at some time,middle
255,83,5,son/daughter,yes,yes,female,7,primary,1,attended at some time,middle
