NAME_1,date,annee,mois,t2m_c
Est,1977-02-01,1977,2,24.078
Est,1977-03-01,1977,3,24.798
Est,1977-04-01,1977,4,24.552
Est,1977-05-01,1977,5,23.651
Est,1977-06-01,1977,6,22.601
Est,1977-07-01,1977,7,22.328
Est,1977-08-01,1977,8,22.589
Est,1977-09-01,1977,9,22.657
Est,1977-10-01,1977,10,22.979
Est,1977-11-01,1977,11,23.083
Est,1977-12-01,1977,12,22.769
Est,1978-01-01,1978,1,23.699
Est,1978-02-01,1978,2,25.055
Est,1978-03-01,1978,3,24.553
Est,1978-04-01,1978,4,23.64
Est,1978-05-01,1978,5,23.527
Est,1978-06-01,1978,6,22.535
Est,1978-07-01,1978,7,22.184
Est,1978-08-01,1978,8,22.484
Est,1978-09-01,1978,9,22.266
Est,1978-10-01,1978,10,22.593
Est,1978-11-01,1978,11,23.192
Est,1978-12-01,1978,12,23.042
Est,1979-01-01,1979,1,23.358
Est,1979-02-01,1979,2,23.944
Est,1979-03-01,1979,3,24.117
Est,1979-04-01,1979,4,23.863
Est,1979-05-01,1979,5,23.472
Est,1979-06-01,1979,6,22.861
Est,1979-07-01,1979,7,22.392
Est,1979-08-01,1979,8,22.656
Est,1979-09-01,1979,9,22.587
Est,1979-10-01,1979,10,22.727
Est,1979-11-01,1979,11,22.655
Est,1979-12-01,1979,12,23.231
Est,1980-01-01,1980,1,23.927
Est,1980-02-01,1980,2,24.529
Est,1980-03-01,1980,3,24.68
Est,1980-04-01,1980,4,24.458
Est,1980-05-01,1980,5,23.636
Est,1980-06-01,1980,6,22.986
Est,1980-07-01,1980,7,22.297
Est,1980-08-01,1980,8,22.485
Est,1980-09-01,1980,9,22.639
Est,1980-10-01,1980,10,22.753
Est,1980-11-01,1980,11,22.451
Est,1980-12-01,1980,12,22.631
Est,1981-01-01,1981,1,23.306
Est,1981-02-01,1981,2,24.623
Est,1981-03-01,1981,3,24.474
Est,1981-04-01,1981,4,24.144
Est,1981-05-01,1981,5,23.279
Est,1981-06-01,1981,6,23.049
Est,1981-07-01,1981,7,22.223
Est,1981-08-01,1981,8,22.386
Est,1981-09-01,1981,9,22.416
Est,1981-10-01,1981,10,22.649
Est,1981-11-01,1981,11,22.799
Est,1981-12-01,1981,12,23.024
Est,1982-01-01,1982,1,23.276
Est,1982-02-01,1982,2,23.98
Est,1982-03-01,1982,3,24.108
Est,1982-04-01,1982,4,24.189
Est,1982-05-01,1982,5,23.424
Est,1982-06-01,1982,6,22.859
Est,1982-07-01,1982,7,22.363
Est,1982-08-01,1982,8,22.331
Est,1982-09-01,1982,9,22.547
Est,1982-10-01,1982,10,22.236
Est,1982-11-01,1982,11,22.967
Est,1982-12-01,1982,12,23.259
Est,1983-01-01,1983,1,22.989
Est,1983-02-01,1983,2,25.575
Est,1983-03-01,1983,3,26.266
Est,1983-04-01,1983,4,25.22
Est,1983-05-01,1983,5,24.479
Est,1983-06-01,1983,6,23.249
Est,1983-07-01,1983,7,22.578
Est,1983-08-01,1983,8,22.475
Est,1983-09-01,1983,9,22.929
Est,1983-10-01,1983,10,22.446
Est,1983-11-01,1983,11,22.657
Est,1983-12-01,1983,12,22.487
Est,1984-01-01,1984,1,23.18
Est,1984-02-01,1984,2,24.999
Est,1984-03-01,1984,3,24.44
Est,1984-04-01,1984,4,24.174
Est,1984-05-01,1984,5,23.448
Est,1984-06-01,1984,6,23.029
Est,1984-07-01,1984,7,22.515
Est,1984-08-01,1984,8,22.824
Est,1984-09-01,1984,9,22.335
Est,1984-10-01,1984,10,22.734
Est,1984-11-01,1984,11,22.511
Est,1984-12-01,1984,12,22.579
Est,1985-01-01,1985,1,23.558
Est,1985-02-01,1985,2,24.14
Est,1985-03-01,1985,3,24.649
Est,1985-04-01,1985,4,23.634
Est,1985-05-01,1985,5,23.171
Est,1985-06-01,1985,6,22.733
Est,1985-07-01,1985,7,22.024
Est,1985-08-01,1985,8,22.116
Est,1985-09-01,1985,9,22.209
Est,1985-10-01,1985,10,22.464
Est,1985-11-01,1985,11,23.099
Est,1985-12-01,1985,12,23.007
Est,1986-01-01,1986,1,23.688
Est,1986-02-01,1986,2,24.356
Est,1986-03-01,1986,3,23.593
Est,1986-04-01,1986,4,24.566
Est,1986-05-01,1986,5,24.042
Est,1986-06-01,1986,6,23.234
Est,1986-07-01,1986,7,22.203
Est,1986-08-01,1986,8,22.909
Est,1986-09-01,1986,9,22.495
Est,1986-10-01,1986,10,22.692
Est,1986-11-01,1986,11,22.79
Est,1986-12-01,1986,12,22.794
Est,1987-01-01,1987,1,24.059
Est,1987-02-01,1987,2,25.172
Est,1987-03-01,1987,3,25.257
Est,1987-04-01,1987,4,24.77
Est,1987-05-01,1987,5,24.191
Est,1987-06-01,1987,6,23.61
Est,1987-07-01,1987,7,23.502
Est,1987-08-01,1987,8,23.05
Est,1987-09-01,1987,9,23.235
Est,1987-10-01,1987,10,23.214
Est,1987-11-01,1987,11,23.605
Est,1987-12-01,1987,12,23.928
Est,1988-01-01,1988,1,23.972
Est,1988-02-01,1988,2,25.063
Est,1988-03-01,1988,3,24.71
Est,1988-04-01,1988,4,24.595
Est,1988-05-01,1988,5,24.069
Est,1988-06-01,1988,6,23.11
Est,1988-07-01,1988,7,22.509
Est,1988-08-01,1988,8,22.872
Est,1988-09-01,1988,9,22.651
Est,1988-10-01,1988,10,22.809
Est,1988-11-01,1988,11,23.332
Est,1988-12-01,1988,12,22.874
Est,1989-01-01,1989,1,22.455
Est,1989-02-01,1989,2,24.503
Est,1989-03-01,1989,3,24.621
Est,1989-04-01,1989,4,24.271
Est,1989-05-01,1989,5,23.254
Est,1989-06-01,1989,6,23.38
Est,1989-07-01,1989,7,22.543
Est,1989-08-01,1989,8,22.444
Est,1989-09-01,1989,9,22.73
Est,1989-10-01,1989,10,22.616
Est,1989-11-01,1989,11,23.534
Est,1989-12-01,1989,12,23.379
Est,1990-01-01,1990,1,23.91
Est,1990-02-01,1990,2,24.935
Est,1990-03-01,1990,3,25.655
Est,1990-04-01,1990,4,24.953
Est,1990-05-01,1990,5,23.877
Est,1990-06-01,1990,6,23.753
Est,1990-07-01,1990,7,22.605
Est,1990-08-01,1990,8,22.685
Est,1990-09-01,1990,9,22.781
Est,1990-10-01,1990,10,23.031
Est,1990-11-01,1990,11,23.39
Est,1990-12-01,1990,12,23.788
Est,1991-01-01,1991,1,24.458
Est,1991-02-01,1991,2,25.626
Est,1991-03-01,1991,3,25.345
Est,1991-04-01,1991,4,24.006
Est,1991-05-01,1991,5,23.626
Est,1991-06-01,1991,6,23.792
Est,1991-07-01,1991,7,22.797
Est,1991-08-01,1991,8,22.722
Est,1991-09-01,1991,9,23.034
Est,1991-10-01,1991,10,22.201
Est,1991-11-01,1991,11,22.766
Est,1991-12-01,1991,12,23.646
Est,1992-01-01,1992,1,24.152
Est,1992-02-01,1992,2,25.097
Est,1992-03-01,1992,3,25.181
Est,1992-04-01,1992,4,24.202
Est,1992-05-01,1992,5,23.648
Est,1992-06-01,1992,6,22.936
Est,1992-07-01,1992,7,22.282
Est,1992-08-01,1992,8,22.298
Est,1992-09-01,1992,9,22.372
Est,1992-10-01,1992,10,22.453
Est,1992-11-01,1992,11,22.974
Est,1992-12-01,1992,12,23.362
Est,1993-01-01,1993,1,23.397
Est,1993-02-01,1993,2,24.626
Est,1993-03-01,1993,3,24.801
Est,1993-04-01,1993,4,24.618
Est,1993-05-01,1993,5,24.26
Est,1993-06-01,1993,6,23.357
Est,1993-07-01,1993,7,22.798
Est,1993-08-01,1993,8,22.8
Est,1993-09-01,1993,9,22.715
Est,1993-10-01,1993,10,23.116
Est,1993-11-01,1993,11,23.241
Est,1993-12-01,1993,12,23.277
Est,1994-01-01,1994,1,23.746
Est,1994-02-01,1994,2,24.793
Est,1994-03-01,1994,3,25.167
Est,1994-04-01,1994,4,24.545
Est,1994-05-01,1994,5,23.929
Est,1994-06-01,1994,6,23.292
Est,1994-07-01,1994,7,22.728
Est,1994-08-01,1994,8,22.799
Est,1994-09-01,1994,9,23.025
Est,1994-10-01,1994,10,22.641
Est,1994-11-01,1994,11,23.077
Est,1994-12-01,1994,12,23.876
Est,1995-01-01,1995,1,24.528
Est,1995-02-01,1995,2,24.731
Est,1995-03-01,1995,3,24.853
Est,1995-04-01,1995,4,24.91
Est,1995-05-01,1995,5,23.955
Est,1995-06-01,1995,6,23.594
Est,1995-07-01,1995,7,22.853
Est,1995-08-01,1995,8,23.251
Est,1995-09-01,1995,9,22.989
Est,1995-10-01,1995,10,22.735
Est,1995-11-01,1995,11,23.584
Est,1995-12-01,1995,12,23.652
Est,1996-01-01,1996,1,24.717
Est,1996-02-01,1996,2,25.054
Est,1996-03-01,1996,3,24.27
Est,1996-04-01,1996,4,24.24
Est,1996-05-01,1996,5,23.643
Est,1996-06-01,1996,6,23.147
Est,1996-07-01,1996,7,22.691
Est,1996-08-01,1996,8,22.849
Est,1996-09-01,1996,9,22.898
Est,1996-10-01,1996,10,22.548
Est,1996-11-01,1996,11,23.596
Est,1996-12-01,1996,12,23.55
Est,1997-01-01,1997,1,24.257
Est,1997-02-01,1997,2,24.846
Est,1997-03-01,1997,3,25.65
Est,1997-04-01,1997,4,24.133
Est,1997-05-01,1997,5,23.784
Est,1997-06-01,1997,6,23.257
Est,1997-07-01,1997,7,23.215
Est,1997-08-01,1997,8,23.444
Est,1997-09-01,1997,9,23.237
Est,1997-10-01,1997,10,23.226
Est,1997-11-01,1997,11,23.405
Est,1997-12-01,1997,12,23.809
Est,1998-01-01,1998,1,24.725
Est,1998-02-01,1998,2,26.78
Est,1998-03-01,1998,3,26.802
Est,1998-04-01,1998,4,25.921
Est,1998-05-01,1998,5,25.186
Est,1998-06-01,1998,6,24.217
Est,1998-07-01,1998,7,23.253
Est,1998-08-01,1998,8,23.163
Est,1998-09-01,1998,9,23.03
Est,1998-10-01,1998,10,23.092
Est,1998-11-01,1998,11,23.627
Est,1998-12-01,1998,12,23.981
Est,1999-01-01,1999,1,23.795
Est,1999-02-01,1999,2,24.662
Est,1999-03-01,1999,3,24.658
Est,1999-04-01,1999,4,24.03
Est,1999-05-01,1999,5,23.55
Est,1999-06-01,1999,6,23.217
Est,1999-07-01,1999,7,22.449
Est,1999-08-01,1999,8,22.536
Est,1999-09-01,1999,9,22.407
Est,1999-10-01,1999,10,22.211
Est,1999-11-01,1999,11,22.979
Est,1999-12-01,1999,12,23.461
Est,2000-01-01,2000,1,24.201
Est,2000-02-01,2000,2,24.513
Est,2000-03-01,2000,3,25.139
Est,2000-04-01,2000,4,24.031
Est,2000-05-01,2000,5,23.756
Est,2000-06-01,2000,6,22.852
Est,2000-07-01,2000,7,22.419
Est,2000-08-01,2000,8,22.533
Est,2000-09-01,2000,9,22.534
Est,2000-10-01,2000,10,22.7
Est,2000-11-01,2000,11,23.066
Est,2000-12-01,2000,12,23.149
Est,2001-01-01,2001,1,23.604
Est,2001-02-01,2001,2,25.27
Est,2001-03-01,2001,3,24.36
Est,2001-04-01,2001,4,24.176
Est,2001-05-01,2001,5,24.012
Est,2001-06-01,2001,6,22.932
Est,2001-07-01,2001,7,22.516
Est,2001-08-01,2001,8,22.668
Est,2001-09-01,2001,9,22.608
Est,2001-10-01,2001,10,23.015
Est,2001-11-01,2001,11,23.309
Est,2001-12-01,2001,12,23.944
Est,2002-01-01,2002,1,23.864
Est,2002-02-01,2002,2,25.369
Est,2002-03-01,2002,3,24.809
Est,2002-04-01,2002,4,24.41
Est,2002-05-01,2002,5,24.374
Est,2002-06-01,2002,6,23.456
Est,2002-07-01,2002,7,23.318
Est,2002-08-01,2002,8,22.945
Est,2002-09-01,2002,9,23.09
Est,2002-10-01,2002,10,22.755
Est,2002-11-01,2002,11,23.136
Est,2002-12-01,2002,12,23.944
Est,2003-01-01,2003,1,24.809
Est,2003-02-01,2003,2,26.038
Est,2003-03-01,2003,3,25.655
Est,2003-04-01,2003,4,24.612
Est,2003-05-01,2003,5,24.261
Est,2003-06-01,2003,6,23.19
Est,2003-07-01,2003,7,23.047
Est,2003-08-01,2003,8,23.194
Est,2003-09-01,2003,9,22.903
Est,2003-10-01,2003,10,23.12
Est,2003-11-01,2003,11,23.583
Est,2003-12-01,2003,12,24.282
Est,2004-01-01,2004,1,25.042
Est,2004-02-01,2004,2,25.424
Est,2004-03-01,2004,3,26.279
Est,2004-04-01,2004,4,24.613
Est,2004-05-01,2004,5,23.856
Est,2004-06-01,2004,6,22.936
Est,2004-07-01,2004,7,22.863
Est,2004-08-01,2004,8,23.068
Est,2004-09-01,2004,9,22.857
Est,2004-10-01,2004,10,23.011
Est,2004-11-01,2004,11,23.46
Est,2004-12-01,2004,12,24.442
Est,2005-01-01,2005,1,25.064
Est,2005-02-01,2005,2,26.484
Est,2005-03-01,2005,3,25.414
Est,2005-04-01,2005,4,25.179
Est,2005-05-01,2005,5,24.328
Est,2005-06-01,2005,6,23.574
Est,2005-07-01,2005,7,23.237
Est,2005-08-01,2005,8,22.98
Est,2005-09-01,2005,9,23.311
Est,2005-10-01,2005,10,23.029
Est,2005-11-01,2005,11,24.008
Est,2005-12-01,2005,12,23.668
Est,2006-01-01,2006,1,25.005
Est,2006-02-01,2006,2,25.405
Est,2006-03-01,2006,3,24.982
Est,2006-04-01,2006,4,24.465
Est,2006-05-01,2006,5,23.455
Est,2006-06-01,2006,6,23.616
Est,2006-07-01,2006,7,23.248
Est,2006-08-01,2006,8,23.24
Est,2006-09-01,2006,9,22.825
Est,2006-10-01,2006,10,23.328
Est,2006-11-01,2006,11,23.423
Est,2006-12-01,2006,12,24.021
Est,2007-01-01,2007,1,24.385
Est,2007-02-01,2007,2,26.206
Est,2007-03-01,2007,3,26.172
Est,2007-04-01,2007,4,24.634
Est,2007-05-01,2007,5,24.26
Est,2007-06-01,2007,6,23.298
Est,2007-07-01,2007,7,23.094
Est,2007-08-01,2007,8,22.888
Est,2007-09-01,2007,9,22.914
Est,2007-10-01,2007,10,22.845
Est,2007-11-01,2007,11,23.364
Est,2007-12-01,2007,12,23.725
Est,2008-01-01,2008,1,24.376
Est,2008-02-01,2008,2,25.27
Est,2008-03-01,2008,3,24.752
Est,2008-04-01,2008,4,23.987
Est,2008-05-01,2008,5,23.805
Est,2008-06-01,2008,6,23.543
Est,2008-07-01,2008,7,22.957
Est,2008-08-01,2008,8,23.094
Est,2008-09-01,2008,9,23.25
Est,2008-10-01,2008,10,23.393
Est,2008-11-01,2008,11,23.908
Est,2008-12-01,2008,12,23.674
Est,2009-01-01,2009,1,24.382
Est,2009-02-01,2009,2,24.849
Est,2009-03-01,2009,3,25.572
Est,2009-04-01,2009,4,24.632
Est,2009-05-01,2009,5,24.284
Est,2009-06-01,2009,6,23.454
Est,2009-07-01,2009,7,23.43
Est,2009-08-01,2009,8,23.514
Est,2009-09-01,2009,9,23.743
Est,2009-10-01,2009,10,23.375
Est,2009-11-01,2009,11,23.855
Est,2009-12-01,2009,12,24.478
Est,2010-01-01,2010,1,25.406
Est,2010-02-01,2010,2,26.466
Est,2010-03-01,2010,3,25.942
Est,2010-04-01,2010,4,26.043
Est,2010-05-01,2010,5,25.027
Est,2010-06-01,2010,6,24.137
Est,2010-07-01,2010,7,23.389
Est,2010-08-01,2010,8,23.526
Est,2010-09-01,2010,9,23.325
Est,2010-10-01,2010,10,23.322
Est,2010-11-01,2010,11,23.537
Est,2010-12-01,2010,12,23.824
Est,2011-01-01,2011,1,23.895
Est,2011-02-01,2011,2,24.436
Est,2011-03-01,2011,3,25.619
Est,2011-04-01,2011,4,24.891
Est,2011-05-01,2011,5,24.697
Est,2011-06-01,2011,6,23.738
Est,2011-07-01,2011,7,23.268
Est,2011-08-01,2011,8,23.001
Est,2011-09-01,2011,9,23.167
Est,2011-10-01,2011,10,22.995
Est,2011-11-01,2011,11,23.277
Est,2011-12-01,2011,12,23.914
Est,2012-01-01,2012,1,24.682
Est,2012-02-01,2012,2,24.926
Est,2012-03-01,2012,3,25.87
Est,2012-04-01,2012,4,24.918
Est,2012-05-01,2012,5,23.956
Est,2012-06-01,2012,6,23.537
Est,2012-07-01,2012,7,23.064
Est,2012-08-01,2012,8,23.042
Est,2012-09-01,2012,9,23.038
Est,2012-10-01,2012,10,23.275
Est,2012-11-01,2012,11,23.765
Est,2012-12-01,2012,12,23.914
Est,2013-01-01,2013,1,25.136
Est,2013-02-01,2013,2,26.026
Est,2013-03-01,2013,3,24.912
Est,2013-04-01,2013,4,24.809
Est,2013-05-01,2013,5,24.48
Est,2013-06-01,2013,6,23.946
Est,2013-07-01,2013,7,22.84
Est,2013-08-01,2013,8,22.963
Est,2013-09-01,2013,9,23.272
Est,2013-10-01,2013,10,23.031
Est,2013-11-01,2013,11,23.622
Est,2013-12-01,2013,12,23.426
Est,2014-01-01,2014,1,24.911
Est,2014-02-01,2014,2,25.648
Est,2014-03-01,2014,3,25.372
Est,2014-04-01,2014,4,24.4
Est,2014-05-01,2014,5,24.206
Est,2014-06-01,2014,6,23.919
Est,2014-07-01,2014,7,23.429
Est,2014-08-01,2014,8,23.019
Est,2014-09-01,2014,9,23.149
Est,2014-10-01,2014,10,23.533
Est,2014-11-01,2014,11,23.728
Est,2014-12-01,2014,12,23.959
Est,2015-01-01,2015,1,23.695
Est,2015-02-01,2015,2,25.518
Est,2015-03-01,2015,3,25.516
Est,2015-04-01,2015,4,24.98
Est,2015-05-01,2015,5,24.628
Est,2015-06-01,2015,6,23.676
Est,2015-07-01,2015,7,23.826
Est,2015-08-01,2015,8,23.77
Est,2015-09-01,2015,9,23.55
Est,2015-10-01,2015,10,23.613
Est,2015-11-01,2015,11,23.982
Est,2015-12-01,2015,12,23.704
Est,2016-01-01,2016,1,25.007
Est,2016-02-01,2016,2,26.778
Est,2016-03-01,2016,3,26.036
Est,2016-04-01,2016,4,25.47
Est,2016-05-01,2016,5,24.443
Est,2016-06-01,2016,6,23.728
Est,2016-07-01,2016,7,23.51
Est,2016-08-01,2016,8,23.507
Est,2016-09-01,2016,9,23.582
Est,2016-10-01,2016,10,23.771
Est,2016-11-01,2016,11,23.978
Est,2016-12-01,2016,12,24.081
Est,2017-01-01,2017,1,25.125
Est,2017-02-01,2017,2,25.731
Est,2017-03-01,2017,3,26.135
Est,2017-04-01,2017,4,25.031
Est,2017-05-01,2017,5,24.496
Est,2017-06-01,2017,6,24.191
Est,2017-07-01,2017,7,23.507
Est,2017-08-01,2017,8,23.375
Est,2017-09-01,2017,9,23.471
Est,2017-10-01,2017,10,23.612
Est,2017-11-01,2017,11,23.603
Est,2017-12-01,2017,12,24.611
Est,2018-01-01,2018,1,24.232
Est,2018-02-01,2018,2,25.613
Est,2018-03-01,2018,3,25.274
Est,2018-04-01,2018,4,24.774
Est,2018-05-01,2018,5,24.299
Est,2018-06-01,2018,6,23.946
Est,2018-07-01,2018,7,23.539
Est,2018-08-01,2018,8,23.689
Est,2018-09-01,2018,9,23.721
Est,2018-10-01,2018,10,23.596
Est,2018-11-01,2018,11,24.313
Est,2018-12-01,2018,12,24.322
Est,2019-01-01,2019,1,25.453
Est,2019-02-01,2019,2,26.153
Est,2019-03-01,2019,3,25.783
Est,2019-04-01,2019,4,25.38
Est,2019-05-01,2019,5,24.827
Est,2019-06-01,2019,6,24.14
Est,2019-07-01,2019,7,23.491
Est,2019-08-01,2019,8,23.558
Est,2019-09-01,2019,9,23.87
Est,2019-10-01,2019,10,23.225
Est,2019-11-01,2019,11,24.141
Est,2019-12-01,2019,12,24.584
Est,2020-01-01,2020,1,24.893
Est,2020-02-01,2020,2,26.624
Est,2020-03-01,2020,3,26.656
Est,2020-04-01,2020,4,25.619
Est,2020-05-01,2020,5,25.193
Est,2020-06-01,2020,6,24.011
Est,2020-07-01,2020,7,23.347
Est,2020-08-01,2020,8,23.979
Est,2020-09-01,2020,9,23.442
Est,2020-10-01,2020,10,23.617
Est,2020-11-01,2020,11,24.484
Est,2020-12-01,2020,12,25.043
Est,2021-01-01,2021,1,25.349
Est,2021-02-01,2021,2,26.339
Est,2021-03-01,2021,3,25.509
Est,2021-04-01,2021,4,25.528
Est,2021-05-01,2021,5,24.581
Est,2021-06-01,2021,6,24.203
Est,2021-07-01,2021,7,23.556
Est,2021-08-01,2021,8,23.624
Est,2021-09-01,2021,9,23.73
Est,2021-10-01,2021,10,23.933
Est,2021-11-01,2021,11,24.25
Est,2021-12-01,2021,12,24.79
Est,2022-01-01,2022,1,24.514
Est,2022-02-01,2022,2,25.677
Est,2022-03-01,2022,3,26.338
Est,2022-04-01,2022,4,24.867
Est,2022-05-01,2022,5,24.51
Est,2022-06-01,2022,6,23.752
Est,2022-07-01,2022,7,23.483
Est,2022-08-01,2022,8,23.75
Est,2022-09-01,2022,9,23.522
Est,2022-10-01,2022,10,23.445
Est,2022-11-01,2022,11,24.302
Est,2022-12-01,2022,12,24.136
Est,2023-01-01,2023,1,25.015
Est,2023-02-01,2023,2,26.192
Est,2023-03-01,2023,3,25.675
Est,2023-04-01,2023,4,24.511
Est,2023-05-01,2023,5,25.035
Est,2023-06-01,2023,6,24.205
Est,2023-07-01,2023,7,24.276
Est,2023-08-01,2023,8,23.991
Est,2023-09-01,2023,9,23.931
Est,2023-10-01,2023,10,24.005
Est,2023-11-01,2023,11,23.985
Est,2023-12-01,2023,12,24.355
Est,2024-01-01,2024,1,24.872
Est,2024-02-01,2024,2,26.545
Est,2024-03-01,2024,3,26.789
Est,2024-04-01,2024,4,26.005
Est,2024-05-01,2024,5,26.059
Est,2024-06-01,2024,6,24.952
Est,2024-07-01,2024,7,24.238
Est,2024-08-01,2024,8,24.071
Est,2024-09-01,2024,9,23.981
Est,2024-10-01,2024,10,23.765
Est,2024-11-01,2024,11,24.698
Est,2024-12-01,2024,12,25.203
Est,2025-01-01,2025,1,25.155
Est,2025-02-01,2025,2,26.511
Est,2025-03-01,2025,3,26.599
Est,2025-04-01,2025,4,25.171
Est,2025-05-01,2025,5,24.786
Est,2025-06-01,2025,6,24.24
Est,2025-07-01,2025,7,23.453
Est,2025-08-01,2025,8,23.267
Est,2025-09-01,2025,9,23.691
Est,2025-10-01,2025,10,23.437
Est,2025-11-01,2025,11,24.449
Est,2025-12-01,2025,12,24.706
Est,2026-01-01,2026,1,25.319
Est,2026-02-01,2026,2,25.272
Est,2026-03-01,2026,3,25.124
Est,2026-04-01,2026,4,24.852
Est,2026-05-01,2026,5,24.824
Est,2026-06-01,2026,6,23.83
Extrême-Nord,1940-01-01,1940,1,25.171
Extrême-Nord,1940-02-01,1940,2,25.82
Extrême-Nord,1940-03-01,1940,3,27.676
Extrême-Nord,1940-04-01,1940,4,31.736
Extrême-Nord,1940-05-01,1940,5,31.213
Extrême-Nord,1940-06-01,1940,6,30.101
Extrême-Nord,1940-07-01,1940,7,29.078
Extrême-Nord,1940-08-01,1940,8,27.097
Extrême-Nord,1940-09-01,1940,9,28.293
Extrême-Nord,1940-10-01,1940,10,29.113
Extrême-Nord,1940-11-01,1940,11,26.878
Extrême-Nord,1940-12-01,1940,12,25.492
Extrême-Nord,1941-01-01,1941,1,25.746
Extrême-Nord,1941-02-01,1941,2,26.203
Extrême-Nord,1941-03-01,1941,3,29.97
Extrême-Nord,1941-04-01,1941,4,32.926
Extrême-Nord,1941-05-01,1941,5,31.983
Extrême-Nord,1941-06-01,1941,6,31.252
Extrême-Nord,1941-07-01,1941,7,29.186
Extrême-Nord,1941-08-01,1941,8,28.004
Extrême-Nord,1941-09-01,1941,9,27.152
Extrême-Nord,1941-10-01,1941,10,30.305
Extrême-Nord,1941-11-01,1941,11,27.847
Extrême-Nord,1941-12-01,1941,12,23.51
Extrême-Nord,1942-01-01,1942,1,24.846
Extrême-Nord,1942-02-01,1942,2,27.261
Extrême-Nord,1942-03-01,1942,3,28.776
Extrême-Nord,1942-04-01,1942,4,31.353
Extrême-Nord,1942-05-01,1942,5,31.643
Extrême-Nord,1942-06-01,1942,6,31.049
Extrême-Nord,1942-07-01,1942,7,26.312
Extrême-Nord,1942-08-01,1942,8,24.841
Extrême-Nord,1942-09-01,1942,9,25.402
Extrême-Nord,1942-10-01,1942,10,27.79
Extrême-Nord,1942-11-01,1942,11,27.807
Extrême-Nord,1942-12-01,1942,12,26.499
Extrême-Nord,1943-01-01,1943,1,26.146
Extrême-Nord,1943-02-01,1943,2,27.694
Extrême-Nord,1943-03-01,1943,3,29.724
Extrême-Nord,1943-04-01,1943,4,30.432
Extrême-Nord,1943-05-01,1943,5,31.675
Extrême-Nord,1943-06-01,1943,6,31.196
Extrême-Nord,1943-07-01,1943,7,24.91
Extrême-Nord,1943-08-01,1943,8,24.588
Extrême-Nord,1943-09-01,1943,9,27.282
Extrême-Nord,1943-10-01,1943,10,30.148
Extrême-Nord,1943-11-01,1943,11,27.585
Extrême-Nord,1943-12-01,1943,12,26.033
Extrême-Nord,1944-01-01,1944,1,23.796
Extrême-Nord,1944-02-01,1944,2,26.236
Extrême-Nord,1944-03-01,1944,3,30.759
Extrême-Nord,1944-04-01,1944,4,31.714
Extrême-Nord,1944-05-01,1944,5,31.913
Extrême-Nord,1944-06-01,1944,6,28.899
Extrême-Nord,1944-07-01,1944,7,24.499
Extrême-Nord,1944-08-01,1944,8,24.463
Extrême-Nord,1944-09-01,1944,9,25.093
Extrême-Nord,1944-10-01,1944,10,26.953
Extrême-Nord,1944-11-01,1944,11,24.792
Extrême-Nord,1944-12-01,1944,12,23.489
Extrême-Nord,1945-01-01,1945,1,24.245
Extrême-Nord,1945-02-01,1945,2,22.367
Extrême-Nord,1945-03-01,1945,3,26.86
Extrême-Nord,1945-04-01,1945,4,30.886
Extrême-Nord,1945-05-01,1945,5,28.964
Extrême-Nord,1945-06-01,1945,6,30.211
Extrême-Nord,1945-07-01,1945,7,26.718
Extrême-Nord,1945-08-01,1945,8,24.611
Extrême-Nord,1945-09-01,1945,9,25.928
Extrême-Nord,1945-10-01,1945,10,26.946
Extrême-Nord,1945-11-01,1945,11,27.12
Extrême-Nord,1945-12-01,1945,12,23.765
Extrême-Nord,1946-01-01,1946,1,23.328
Extrême-Nord,1946-02-01,1946,2,26.101
Extrême-Nord,1946-03-01,1946,3,29.968
Extrême-Nord,1946-04-01,1946,4,31.422
Extrême-Nord,1946-05-01,1946,5,32.069
Extrême-Nord,1946-06-01,1946,6,29.046
Extrême-Nord,1946-07-01,1946,7,26.429
Extrême-Nord,1946-08-01,1946,8,23.88
Extrême-Nord,1946-09-01,1946,9,24.53
Extrême-Nord,1946-10-01,1946,10,25.149
Extrême-Nord,1946-11-01,1946,11,24.448
Extrême-Nord,1946-12-01,1946,12,23.687
Extrême-Nord,1947-01-01,1947,1,23.38
Extrême-Nord,1947-02-01,1947,2,27.889
Extrême-Nord,1947-03-01,1947,3,27.807
Extrême-Nord,1947-04-01,1947,4,31.844
Extrême-Nord,1947-05-01,1947,5,30.208
Extrême-Nord,1947-06-01,1947,6,25.248
Extrême-Nord,1947-07-01,1947,7,24.25
Extrême-Nord,1947-08-01,1947,8,24.336
Extrême-Nord,1947-09-01,1947,9,24.968
Extrême-Nord,1947-10-01,1947,10,26.135
Extrême-Nord,1947-11-01,1947,11,25.33
Extrême-Nord,1947-12-01,1947,12,24.461
Extrême-Nord,1948-01-01,1948,1,23.695
Extrême-Nord,1948-02-01,1948,2,25.137
Extrême-Nord,1948-03-01,1948,3,27.245
Extrême-Nord,1948-04-01,1948,4,31.246
Extrême-Nord,1948-05-01,1948,5,32.504
Extrême-Nord,1948-06-01,1948,6,30.456
Extrême-Nord,1948-07-01,1948,7,26.67
Extrême-Nord,1948-08-01,1948,8,24.488
Extrême-Nord,1948-09-01,1948,9,24.687
Extrême-Nord,1948-10-01,1948,10,25.805
Extrême-Nord,1948-11-01,1948,11,25.19
Extrême-Nord,1948-12-01,1948,12,22.733
