x,y,densite,bandwidth,sigma_m,sous_population
-90877.1025402425,640582.6150476779,8.887113224406408e-4,petit,35770.82265737722,tous
-90877.1025402425,651109.3023957332,8.026710196535171e-4,petit,35770.82265737722,tous
-90877.1025402425,661635.9897437885,7.191252960125936e-4,petit,35770.82265737722,tous
-90877.1025402425,672162.6770918437,6.331229503223806e-4,petit,35770.82265737722,tous
-90877.1025402425,682689.364439899,5.429585439015076e-4,petit,35770.82265737722,tous
-90877.1025402425,693216.0517879543,4.505538320436894e-4,petit,35770.82265737722,tous
-90877.1025402425,703742.7391360096,3.6042529923253365e-4,petit,35770.82265737722,tous
-90877.1025402425,714269.4264840649,2.7783640949103646e-4,petit,35770.82265737722,tous
-83750.61039524118,387942.1186943513,0.003582958873769008,petit,35770.82265737722,tous
-83750.61039524118,398468.8060424066,0.0047500962299165655,petit,35770.82265737722,tous
-83750.61039524118,408995.4933904619,0.005986543249385613,petit,35770.82265737722,tous
-83750.61039524118,419522.18073851714,0.007094665923638666,petit,35770.82265737722,tous
-83750.61039524118,430048.8680865724,0.007877545194695733,petit,35770.82265737722,tous
-83750.61039524118,440575.5554346277,0.008197037132463282,petit,35770.82265737722,tous
-83750.61039524118,451102.242782683,0.0080167888965368,petit,35770.82265737722,tous
-83750.61039524118,461628.93013073824,0.007409672364620921,petit,35770.82265737722,tous
-83750.61039524118,472155.6174787935,0.006528511449362171,petit,35770.82265737722,tous
-83750.61039524118,482682.3048268488,0.00555546492691891,petit,35770.82265737722,tous
-83750.61039524118,493208.9921749041,0.0046502885528881405,petit,35770.82265737722,tous
-83750.61039524118,503735.67952295934,0.003914075913295878,petit,35770.82265737722,tous
-83750.61039524118,514262.3668710146,0.0033776681172886245,petit,35770.82265737722,tous
-83750.61039524118,524789.0542190699,0.003014431634271202,petit,35770.82265737722,tous
-83750.61039524118,535315.7415671252,0.0027678568941136464,petit,35770.82265737722,tous
-83750.61039524118,545842.4289151805,0.002579975125125514,petit,35770.82265737722,tous
-83750.61039524118,556369.1162632357,0.0024095786399759723,petit,35770.82265737722,tous
-83750.61039524118,566895.803611291,0.0022370002878294992,petit,35770.82265737722,tous
-83750.61039524118,577422.4909593463,0.00205919810526826,petit,35770.82265737722,tous
-83750.61039524118,587949.1783074015,0.001881519872817897,petit,35770.82265737722,tous
-83750.61039524118,598475.8656554568,0.0017110283778265726,petit,35770.82265737722,tous
-83750.61039524118,609002.5530035121,0.001553070744226243,petit,35770.82265737722,tous
-83750.61039524118,619529.2403515674,0.0014102463086541417,petit,35770.82265737722,tous
-83750.61039524118,630055.9276996227,0.0012822282574389183,petit,35770.82265737722,tous
-83750.61039524118,640582.6150476779,0.0011657407372856758,petit,35770.82265737722,tous
-83750.61039524118,651109.3023957332,0.0010551041676699435,petit,35770.82265737722,tous
-83750.61039524118,661635.9897437885,9.439252952356097e-4,petit,35770.82265737722,tous
-83750.61039524118,672162.6770918437,8.27619328713408e-4,petit,35770.82265737722,tous
-83750.61039524118,682689.364439899,7.055118178411053e-4,petit,35770.82265737722,tous
-83750.61039524118,693216.0517879543,5.812900389274468e-4,petit,35770.82265737722,tous
-83750.61039524118,703742.7391360096,4.615673565128256e-4,petit,35770.82265737722,tous
-83750.61039524118,714269.4264840649,3.5342046059087215e-4,petit,35770.82265737722,tous
-83750.61039524118,724796.1138321201,2.621532229342775e-4,petit,35770.82265737722,tous
-76624.11825023984,377415.43134629604,0.0023145170907867972,petit,35770.82265737722,tous
-76624.11825023984,387942.1186943513,0.0031510711736924073,petit,35770.82265737722,tous
-76624.11825023984,398468.8060424066,0.004206845104759189,petit,35770.82265737722,tous
-76624.11825023984,408995.4933904619,0.005353362638360128,petit,35770.82265737722,tous
-76624.11825023984,419522.18073851714,0.006412849310490435,petit,35770.82265737722,tous
-76624.11825023984,430048.8680865724,0.007197691833866544,petit,35770.82265737722,tous
-76624.11825023984,440575.5554346277,0.007564759571466631,petit,35770.82265737722,tous
-76624.11825023984,451102.242782683,0.007461960397700792,petit,35770.82265737722,tous
-76624.11825023984,461628.93013073824,0.006944036330227035,petit,35770.82265737722,tous
-76624.11825023984,472155.6174787935,0.006150670439954013,petit,35770.82265737722,tous
-76624.11825023984,482682.3048268488,0.005258572272557507,petit,35770.82265737722,tous
-76624.11825023984,493208.9921749041,0.004428205111012832,petit,35770.82265737722,tous
-76624.11825023984,503735.67952295934,0.003764245047480226,petit,35770.82265737722,tous
-76624.11825023984,514262.3668710146,0.0033009931877713105,petit,35770.82265737722,tous
-76624.11825023984,524789.0542190699,0.0030132712930917085,petit,35770.82265737722,tous
-76624.11825023984,535315.7415671252,0.0028433729264303936,petit,35770.82265737722,tous
-76624.11825023984,545842.4289151805,0.002729936832128783,petit,35770.82265737722,tous
-76624.11825023984,556369.1162632357,0.0026273709521436534,petit,35770.82265737722,tous
-76624.11825023984,566895.803611291,0.0025119876339610974,petit,35770.82265737722,tous
-76624.11825023984,577422.4909593463,0.002378028066051059,petit,35770.82265737722,tous
-76624.11825023984,587949.1783074015,0.00222973493319186,petit,35770.82265737722,tous
-76624.11825023984,598475.8656554568,0.0020745182074200876,petit,35770.82265737722,tous
-76624.11825023984,609002.5530035121,0.001919167319448269,petit,35770.82265737722,tous
-76624.11825023984,619529.2403515674,0.0017683866929697498,petit,35770.82265737722,tous
-76624.11825023984,630055.9276996227,0.001624106544432969,petit,35770.82265737722,tous
-76624.11825023984,640582.6150476779,0.0014849486452696663,petit,35770.82265737722,tous
-76624.11825023984,651109.3023957332,0.0013465030463154191,petit,35770.82265737722,tous
-76624.11825023984,661635.9897437885,0.0012032057487125,petit,35770.82265737722,tous
-76624.11825023984,672162.6770918437,0.001051414894611467,petit,35770.82265737722,tous
-76624.11825023984,682689.364439899,8.920266969800707e-4,petit,35770.82265737722,tous
-76624.11825023984,693216.0517879543,7.309907534690785e-4,petit,35770.82265737722,tous
-76624.11825023984,703742.7391360096,5.774123842779386e-4,petit,35770.82265737722,tous
-76624.11825023984,714269.4264840649,4.403992313989471e-4,petit,35770.82265737722,tous
-76624.11825023984,724796.1138321201,3.263159234452838e-4,petit,35770.82265737722,tous
-76624.11825023984,735322.8011801754,2.3753201182274167e-4,petit,35770.82265737722,tous
-76624.11825023984,745849.4885282307,1.727511785489958e-4,petit,35770.82265737722,tous
-69497.62610523851,251095.18316963274,4.4586686652659457e-4,petit,35770.82265737722,tous
-69497.62610523851,261621.87051768802,5.912959492122409e-4,petit,35770.82265737722,tous
-69497.62610523851,272148.5578657433,7.630411422645937e-4,petit,35770.82265737722,tous
-69497.62610523851,282675.2452137986,9.506403495411315e-4,petit,35770.82265737722,tous
-69497.62610523851,293201.93256185384,0.0011335362753558016,petit,35770.82265737722,tous
-69497.62610523851,377415.43134629604,0.0020139883729578642,petit,35770.82265737722,tous
-69497.62610523851,387942.1186943513,0.0027386052178621774,petit,35770.82265737722,tous
-69497.62610523851,398468.8060424066,0.003670484539198863,petit,35770.82265737722,tous
-69497.62610523851,408995.4933904619,0.004701707759625045,petit,35770.82265737722,tous
-69497.62610523851,419522.18073851714,0.005676399591440992,petit,35770.82265737722,tous
-69497.62610523851,430048.8680865724,0.006423079946572887,petit,35770.82265737722,tous
-69497.62610523851,440575.5554346277,0.006803107491273508,petit,35770.82265737722,tous
-69497.62610523851,451102.242782683,0.006756621331845682,petit,35770.82265737722,tous
-69497.62610523851,461628.93013073824,0.006323325774381282,petit,35770.82265737722,tous
-69497.62610523851,472155.6174787935,0.0056274549707816144,petit,35770.82265737722,tous
-69497.62610523851,482682.3048268488,0.004834579978130126,petit,35770.82265737722,tous
-69497.62610523851,493208.9921749041,0.004099651548595802,petit,35770.82265737722,tous
-69497.62610523851,503735.67952295934,0.003526387003770144,petit,35770.82265737722,tous
-69497.62610523851,514262.3668710146,0.0031506358463825467,petit,35770.82265737722,tous
-69497.62610523851,524789.0542190699,0.0029491462093731453,petit,35770.82265737722,tous
-69497.62610523851,535315.7415671252,0.0028648622965479105,petit,35770.82265737722,tous
-69497.62610523851,545842.4289151805,0.002835060349108608,petit,35770.82265737722,tous
-69497.62610523851,556369.1162632357,0.0028110742808892717,petit,35770.82265737722,tous
-69497.62610523851,566895.803611291,0.002765408001210262,petit,35770.82265737722,tous
-69497.62610523851,577422.4909593463,0.0026888138993784914,petit,35770.82265737722,tous
-69497.62610523851,587949.1783074015,0.0025830917220126095,petit,35770.82265737722,tous
-69497.62610523851,598475.8656554568,0.0024545966256745385,petit,35770.82265737722,tous
-69497.62610523851,609002.5530035121,0.002310507751281734,petit,35770.82265737722,tous
-69497.62610523851,619529.2403515674,0.002157158273786046,petit,35770.82265737722,tous
-69497.62610523851,630055.9276996227,0.001998849381660317,petit,35770.82265737722,tous
-69497.62610523851,640582.6150476779,0.0018366471417700498,petit,35770.82265737722,tous
-69497.62610523851,651109.3023957332,0.0016681559961490334,petit,35770.82265737722,tous
-69497.62610523851,661635.9897437885,0.0014893811507589708,petit,35770.82265737722,tous
-69497.62610523851,672162.6770918437,0.001298254047218817,petit,35770.82265737722,tous
-69497.62610523851,682689.364439899,0.0010977449499760795,petit,35770.82265737722,tous
-69497.62610523851,693216.0517879543,8.964494846961816e-4,petit,35770.82265737722,tous
-69497.62610523851,703742.7391360096,7.062138596459428e-4,petit,35770.82265737722,tous
-69497.62610523851,714269.4264840649,5.382641497044903e-4,petit,35770.82265737722,tous
-69497.62610523851,724796.1138321201,3.9995720705303297e-4,petit,35770.82265737722,tous
-69497.62610523851,735322.8011801754,2.9348899860897075e-4,petit,35770.82265737722,tous
-69497.62610523851,745849.4885282307,2.1657669497310845e-4,petit,35770.82265737722,tous
-62371.13396023717,251095.18316963274,4.243367867290382e-4,petit,35770.82265737722,tous
-62371.13396023717,261621.87051768802,5.583646852563718e-4,petit,35770.82265737722,tous
-62371.13396023717,272148.5578657433,7.149637317827521e-4,petit,35770.82265737722,tous
-62371.13396023717,282675.2452137986,8.839556502070962e-4,petit,35770.82265737722,tous
-62371.13396023717,293201.93256185384,0.0010463195667353915,petit,35770.82265737722,tous
-62371.13396023717,303728.6199099091,0.0011758447662002288,petit,35770.82265737722,tous
-62371.13396023717,314255.3072579644,0.0012467161050778804,petit,35770.82265737722,tous
-62371.13396023717,324781.9946060197,0.0012472828753129575,petit,35770.82265737722,tous
-62371.13396023717,335308.68195407494,0.001194937976066146,petit,35770.82265737722,tous
-62371.13396023717,356362.0566501855,0.0011664836278521588,petit,35770.82265737722,tous
-62371.13396023717,366888.7439982408,0.0013465723926993855,petit,35770.82265737722,tous
-62371.13396023717,377415.43134629604,0.0017376330505179459,petit,35770.82265737722,tous
-62371.13396023717,387942.1186943513,0.002353512392308298,petit,35770.82265737722,tous
-62371.13396023717,398468.8060424066,0.0031572353010677554,petit,35770.82265737722,tous
-62371.13396023717,408995.4933904619,0.004058809703063945,petit,35770.82265737722,tous
-62371.13396023717,419522.18073851714,0.004924376750032474,petit,35770.82265737722,tous
-62371.13396023717,430048.8680865724,0.005602594616977442,petit,35770.82265737722,tous
-62371.13396023717,440575.5554346277,0.005966377254830328,petit,35770.82265737722,tous
-62371.13396023717,451102.242782683,0.005955263705784619,petit,35770.82265737722,tous
-62371.13396023717,461628.93013073824,0.005597912007521251,petit,35770.82265737722,tous
-62371.13396023717,472155.6174787935,0.005002511923702146,petit,35770.82265737722,tous
-62371.13396023717,482682.3048268488,0.004319367261771516,petit,35770.82265737722,tous
-62371.13396023717,493208.9921749041,0.0036926653147625185,petit,35770.82265737722,tous
-62371.13396023717,503735.67952295934,0.0032210452385302993,petit,35770.82265737722,tous
-62371.13396023717,514262.3668710146,0.0029400972322495196,petit,35770.82265737722,tous
-62371.13396023717,524789.0542190699,0.0028289692296717367,petit,35770.82265737722,tous
-62371.13396023717,535315.7415671252,0.002833146552439685,petit,35770.82265737722,tous
-62371.13396023717,545842.4289151805,0.002890711124730652,petit,35770.82265737722,tous
-62371.13396023717,556369.1162632357,0.0029514355404643973,petit,35770.82265737722,tous
-62371.13396023717,566895.803611291,0.002984409222138227,petit,35770.82265737722,tous
-62371.13396023717,577422.4909593463,0.002976203143306755,petit,35770.82265737722,tous
-62371.13396023717,587949.1783074015,0.002924778570083835,petit,35770.82265737722,tous
-62371.13396023717,598475.8656554568,0.0028338621018248354,petit,35770.82265737722,tous
-62371.13396023717,609002.5530035121,0.002709745807256263,petit,35770.82265737722,tous
-62371.13396023717,619529.2403515674,0.002559711063076176,petit,35770.82265737722,tous
-62371.13396023717,630055.9276996227,0.0023904175988575076,petit,35770.82265737722,tous
-62371.13396023717,640582.6150476779,0.0022058956698624483,petit,35770.82265737722,tous
-62371.13396023717,651109.3023957332,0.0020065541446264326,petit,35770.82265737722,tous
-62371.13396023717,661635.9897437885,0.00179075572654232,petit,35770.82265737722,tous
-62371.13396023717,672162.6770918437,0.0015586114703459181,petit,35770.82265737722,tous
-62371.13396023717,682689.364439899,0.0013155354454845887,petit,35770.82265737722,tous
-62371.13396023717,693216.0517879543,0.0010729333170948156,petit,35770.82265737722,tous
-62371.13396023717,703742.7391360096,8.454037067326502e-4,petit,35770.82265737722,tous
-62371.13396023717,714269.4264840649,6.461975164592743e-4,petit,35770.82265737722,tous
-62371.13396023717,724796.1138321201,4.8351548404137557e-4,petit,35770.82265737722,tous
-62371.13396023717,735322.8011801754,3.5923612351845396e-4,petit,35770.82265737722,tous
-62371.13396023717,745849.4885282307,2.699998819439633e-4,petit,35770.82265737722,tous
-62371.13396023717,756376.1758762859,2.0948904398869085e-4,petit,35770.82265737722,tous
-55244.64181523584,251095.18316963274,4.004392906399262e-4,petit,35770.82265737722,tous
-55244.64181523584,261621.87051768802,5.225414011602714e-4,petit,35770.82265737722,tous
-55244.64181523584,272148.5578657433,6.6365808830274e-4,petit,35770.82265737722,tous
-55244.64181523584,282675.2452137986,8.14070774795025e-4,petit,35770.82265737722,tous
-55244.64181523584,293201.93256185384,9.564348631599423e-4,petit,35770.82265737722,tous
-55244.64181523584,303728.6199099091,0.001067606768238408,petit,35770.82265737722,tous
-55244.64181523584,314255.3072579644,0.001125514347201283,petit,35770.82265737722,tous
-55244.64181523584,324781.9946060197,0.0011208721945896731,petit,35770.82265737722,tous
-55244.64181523584,335308.68195407494,0.0010692450468166056,petit,35770.82265737722,tous
-55244.64181523584,345835.3693021302,0.0010155856155687675,petit,35770.82265737722,tous
-55244.64181523584,356362.0566501855,0.0010256660865188708,petit,35770.82265737722,tous
-55244.64181523584,366888.7439982408,0.0011669395902265485,petit,35770.82265737722,tous
-55244.64181523584,377415.43134629604,0.0014877375244236486,petit,35770.82265737722,tous
-55244.64181523584,387942.1186943513,0.002001908458855692,petit,35770.82265737722,tous
-55244.64181523584,398468.8060424066,0.0026801513712673567,petit,35770.82265737722,tous
