id,admin2Pcod,ntl_mean,population,ndvi_mean,precip_2018,no2,lc_13_urbain,lc_12_cultures,lc_8_savane_boisee,lc_11_zones_humides
12978,BJ0104,0.2057611343946501,302.5406799316406,3730.9231743351625,718.3142857142857,5.154646164073376e-05,0.0,0.0,0.0,1.0
12979,BJ0104,0.2159639262448995,753.9577026367188,3242.581262167424,725.1809523809525,5.188687439374668e-05,0.0,0.0,0.0,1.0
12980,BJ0104,0.2109529821740123,1103.31884765625,3551.6751870425373,729.7809523809524,5.18158219395404e-05,0.0,0.0,0.0,1.0
12981,BJ0104,0.2093943632507414,459.65625,3783.8621618988864,741.568,5.163158852154945e-05,0.0,0.0,0.0,1.0
12982,BJ0104,0.2150651587429968,1423.224853515625,3536.41824885092,747.6952380952381,5.150430598727613e-05,0.0,0.0,0.0,1.0
12983,BJ0104,0.2348790265462795,465.0415344238281,3779.701975841803,751.7809523809524,5.146577372240144e-05,0.0,0.0,0.0,1.0
12984,BJ0104,0.3342408787979067,0.0,4690.6663262328575,763.7809523809524,5.15252286006771e-05,0.0081937796234955,0.0,0.0,0.0
12985,BJ0104,0.358705336170879,40.56157302856445,4617.500357311072,768.8380952380953,5.196977738313556e-05,0.0081937796234955,0.0,0.0,0.0
12986,BJ0104,0.3377119753952164,0.0,4378.674774160005,776.432,5.19997201155068e-05,0.0,0.0,0.0,1.0
12987,BJ0104,0.2792264584329427,0.0,4527.759758273848,789.4380952380951,5.28033754984738e-05,0.0,0.0,0.0,1.0
12988,BJ0104,0.7691222992952417,33.047760009765625,4253.50004055808,794.6380952380953,5.3574327941766224e-05,0.0,0.0,0.0,1.0
12989,BJ0104,0.2696238682305745,0.0,4380.698941059914,802.4380952380952,5.387511982541583e-05,0.0,0.0,0.0,1.0
12991,BJ0104,0.2258418692920605,0.0,4313.813262433531,816.9999999999999,5.314705087579664e-05,0.0,0.0,0.0,1.0
12993,BJ0104,0.2227902839432906,22.53781509399414,4231.153626434263,825.7238095238096,5.233857507720872e-05,0.0,0.0,0.0,1.0
12995,BJ0104,0.3054307221356813,7.9255051612854,4072.014392635646,834.6571428571428,5.237301897137592e-05,0.0,0.0,0.0,1.0
12997,BJ0104,0.2450040400755422,0.0,4067.4693753347296,847.1165048543689,5.258045464081576e-05,0.0,0.0,0.0,1.0
12999,BJ0104,0.2388450060328009,0.0,4094.2548949573,852.9029126213593,5.257749025953748e-05,0.0081937796234955,0.0,0.0,0.0
13001,BJ0104,0.2525011891119955,30.248327255249023,4288.964563351024,864.2719999999999,5.259806900090576e-05,0.0081937796234955,0.0,0.0,0.0
13116,BJ0104,0.2042271656835252,0.0,2666.415551839465,711.2476190476191,5.1327615105480255e-05,0.0,0.0,0.0,0.5
13117,BJ0104,0.2028377759002465,18.329349517822266,2634.423567913466,715.6666666666667,5.168834375524978e-05,0.0,0.0,0.0,0.0
13118,BJ0104,0.2329343980410218,2276.943359375,3400.632357235562,722.8190476190476,5.21872128079386e-05,0.0,0.0,0.0,1.0
13119,BJ0104,0.2114412832688474,2094.44287109375,3263.402510670757,727.6,5.195048158115624e-05,0.0,0.0,0.0,1.0
13120,BJ0104,0.2127909953234262,413.3178405761719,3527.225027184056,740.68,5.16856075892991e-05,0.0,0.0,0.0,1.0
13121,BJ0104,0.2099047463596638,330.5170593261719,3980.621209660392,746.504761904762,5.149337139097154e-05,0.0,0.0,0.0,1.0
13122,BJ0104,0.2241478390947988,563.8580322265625,3812.9778468682007,750.4,5.151493806721891e-05,0.0,0.0,0.0,1.0
13123,BJ0104,0.2436581453096745,3.6253058910369873,4435.794037962362,764.2666666666667,5.142193780840343e-05,0.0081937796234955,0.0,0.0,0.0
13124,BJ0104,0.3979216114182689,0.0,4589.175651524014,768.8571428571428,5.165606158655586e-05,0.0081937796234955,0.0,0.0,0.0
13125,BJ0104,0.3087482352801454,0.0,4600.109304932736,775.736,5.173286580280999e-05,0.0,0.0,0.0,1.0
13126,BJ0104,0.2486619855031553,53.98997497558594,4320.869264975575,789.0,5.2730549480978206e-05,0.0,0.0,0.0,1.0
13127,BJ0104,0.2442192157051616,0.0,4204.123785738612,794.7238095238093,5.30570021061496e-05,0.0,0.0,0.0,1.0
13129,BJ0104,0.2296169685545485,3.4352047443389893,4210.050137239935,803.3333333333334,5.278270606163399e-05,0.0,0.0,0.0,1.0
13131,BJ0104,0.2210361508454471,0.0,4088.391421645292,818.216,5.256444364303815e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
13256,BJ0104,0.2086569232828866,383.1311645507813,3117.8083645747115,717.4000000000001,5.210371238655731e-05,0.0,0.0,0.0,0.9285714285714286
13257,BJ0104,0.2074916586625262,664.7481689453125,3127.1637167423755,721.0,5.185154751174731e-05,0.0,0.0,0.0,1.0
13258,BJ0104,0.2035950015764666,1465.5601806640625,3400.659642172939,737.0,5.158473965296256e-05,0.0,0.0,0.0,1.0
13259,BJ0104,0.2207146675277198,68.8284912109375,3872.3452690197096,742.4,5.1487710763241134e-05,0.0,0.0,0.0,1.0
13260,BJ0104,0.2142902688250465,329.4682922363281,3796.093401954736,746.0,5.1664145902356886e-05,0.0,0.0,0.0,1.0
13261,BJ0104,0.2718866560435246,242.1782684326172,4154.107982096233,765.0,5.1667261271965765e-05,0.0,0.0,0.0,1.0
13262,BJ0104,0.3061133915657799,0.0,4313.483037629168,769.0000000000001,5.187273196648223e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
13263,BJ0104,0.2434652442927886,42.86945724487305,4363.028321820398,775.0,5.183247591344373e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
13264,BJ0104,0.2525336648260837,139.4188995361328,4062.073364493566,789.0,5.243048765976564e-05,0.0,0.0,0.0,1.0
13266,BJ0104,0.2174988628519717,136.77261352539062,4091.316932358141,796.1999999999999,5.263896627470788e-05,0.0,0.0,0.0,1.0
13384,BJ0104,0.2121486989441156,204.46209716796875,3165.365364967647,720.2403846153846,5.207820049735418e-05,0.0,0.0,0.0,1.0
13385,BJ0104,0.2090780646872981,1734.0650634765625,3346.320416585429,728.6400000000001,5.177999696055611e-05,0.0,0.0,0.0,1.0
13386,BJ0104,0.2338884768543831,133.75331115722656,3764.9954720288224,738.1333333333334,5.14790655399315e-05,0.0,0.0,0.0,1.0
13387,BJ0104,0.2296702474999452,423.7340393066406,3799.422407777076,744.4807692307692,5.174508001378274e-05,0.0,0.0,0.0,1.0
13388,BJ0104,0.2397226409462614,39.32559585571289,4087.332605448584,761.2019230769232,5.189806425246383e-05,0.0,0.0,0.0,1.0
13389,BJ0104,0.2460522411131085,219.2204132080078,4083.5446954574218,766.4095238095238,5.193903889892407e-05,0.0,0.0,0.0,1.0
13390,BJ0104,0.2250244511281611,1646.842529296875,3217.6009647398937,774.24,5.189569852934777e-05,0.0,0.0,0.0,1.0
13391,BJ0104,0.2177029751120663,1734.572021484375,3277.02461278696,789.0,5.2364386481302096e-05,0.0,0.0,0.0,1.0
13393,BJ0104,0.2565226757235352,416.63568115234375,3897.678359868219,796.504761904762,5.222972190130596e-05,0.0,0.0,0.0,1.0
13515,BJ0104,0.2083550028255724,1.4269179105758667,3557.103392634157,720.0,5.21020136794494e-05,0.0384615384615384,0.0,0.0,0.9615384615384616
13516,BJ0104,0.2157726875532948,262.119384765625,2746.8784525898486,725.2619047619048,5.200950519561731e-05,0.0,0.0,0.0,1.0
13517,BJ0104,0.2253719817950826,905.1447143554688,3395.7697178296585,735.9428571428573,5.180118197715557e-05,0.0,0.0,0.0,1.0
13518,BJ0104,0.2452190688371205,1090.8592529296875,3836.4907817647727,743.0095238095238,5.188187034338304e-05,0.0,0.0,0.0,1.0
13519,BJ0104,0.2171211631822824,0.0,4231.838523232784,759.2788461538462,5.202457001391946e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
13520,BJ0104,0.228208322155881,508.36529541015625,3690.590917946553,765.2666666666669,5.193064509560783e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
13521,BJ0104,0.223690721110961,645.0241088867188,3061.547357060552,774.24,5.213816067192475e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
13522,BJ0104,0.221629687256607,1058.1641845703125,3230.958891215087,789.4807692307693,5.224090193933598e-05,0.0,0.0,0.0,1.0
13523,BJ0104,0.2262624482286941,1132.87744140625,3535.0715062401614,797.1714285714287,5.184537375643611e-05,0.0,0.0,0.0,1.0
13525,BJ0104,0.2261447693387932,234.87759399414065,3833.6167237309073,808.7211538461539,5.175050435654413e-05,0.0,0.0,0.0,1.0
13645,BJ0104,0.2219003673334954,0.0,3031.843262250085,723.0,5.194216669987157e-05,0.0,0.0,0.0,1.0
13646,BJ0104,0.2114266524850434,282.7509155273437,3176.538575185895,733.2,5.213832580195174e-05,0.0,0.0,0.0,1.0
13647,BJ0104,0.2264731482339017,0.0,3557.752368591824,740.0,5.2107309292800783e-05,0.0,0.0,0.0,1.0
13648,BJ0104,0.217028702733226,89.36632537841797,3671.367820569,757.0,5.203407096228746e-05,0.0,0.0,0.0,1.0
13649,BJ0104,0.2198352106341259,2161.464111328125,3505.6753991327087,764.2,5.1844237420467794e-05,0.0,0.0,0.0,1.0
13650,BJ0104,0.2329769750241347,436.55853271484375,3154.48211676462,775.0,5.196011300317251e-05,0.0081937796234955,0.0,0.0,0.0
13651,BJ0104,0.2354752154375184,1232.9154052734375,3535.3432494279177,791.0,5.222836804965915e-05,0.0,0.0,0.0,1.0
13652,BJ0104,0.2271285039153116,1362.1239013671875,3370.1033542228147,799.0,5.191744731986442e-05,0.0476190476190476,0.0,0.0,0.9523809523809524
13653,BJ0104,0.2159156407859521,554.3578491210938,3714.3498187103432,811.0,5.199025578700745e-05,0.0,0.0,0.0,1.0
13766,BJ0104,0.2491658294384409,0.0,3175.077586347013,728.8190476190476,5.231325933441327e-05,0.0081937796234955,0.0,0.0,0.0
13767,BJ0104,0.2219420837049704,1565.02099609375,3004.7645279039584,732.6666666666667,5.226779421014124e-05,0.0,0.0,0.0,1.0
13768,BJ0104,0.4083524005721865,6164.2841796875,3339.1336550940955,754.0666666666666,5.215571690360968e-05,0.0,0.0,0.0,1.0
13769,BJ0104,0.2245703391318051,20.999042510986328,3587.2144342626893,763.0380952380953,5.192732012910608e-05,0.0,0.0,0.0,1.0
13770,BJ0104,0.2502978790700992,372.995361328125,3663.5850961850906,776.472,5.1856254024482296e-05,0.0,0.0,0.0,1.0
13771,BJ0104,0.228149779957636,170.86329650878906,3830.1309863724855,791.7333333333333,5.226512321920336e-05,0.0,0.0,0.0,1.0
13772,BJ0104,0.2190845423109241,689.9717407226562,3555.0561600960064,799.142857142857,5.219895087878298e-05,0.0967741935483871,0.0,0.0,0.9032258064516128
13773,BJ0104,0.2145824565459555,447.5455932617188,3548.475630567864,810.2666666666667,5.22402286886087e-05,0.0555555555555555,0.0,0.0,0.9444444444444444
13882,BJ0104,0.1998597750677526,0.0,2995.3173474852724,731.9714285714286,5.221902898347903e-05,0.0,0.0,0.0,1.0
13883,BJ0104,0.2700033239787173,354.5252990722656,2862.0227527042152,753.2190476190476,5.205251388979511e-05,0.0,0.0,0.0,1.0
13884,BJ0104,0.2536014810846122,2732.7060546875,3428.217724253301,762.1333333333334,5.2024694322908665e-05,0.0,0.0,0.0,1.0
13885,BJ0104,0.228548473809705,309.2007141113281,3515.0297461467253,775.4879999999999,5.208013280927002e-05,0.0,0.0,0.0,1.0
13886,BJ0104,0.2214970202515355,481.51019287109375,3668.277102962879,792.0,5.217931565411551e-05,0.0,0.0,0.0,1.0
13887,BJ0104,0.2148057537223857,141.57138061523438,3697.798610133984,799.2,5.210920803625583e-05,0.0,0.0,0.0,1.0
13888,BJ0104,0.2143111512238334,252.46575927734372,3593.450821003395,810.0,5.22996364285174e-05,0.125,0.0,0.0,0.875
13890,BJ0104,0.2419624637690388,137.7190704345703,3590.1931988041847,828.6904761904763,5.2648464552313326e-05,0.0,0.0,0.0,1.0
13995,BJ0104,0.2137127255835172,0.0,2675.452180404759,754.0,5.1778361134359536e-05,0.1111111111111111,0.0,0.0,0.6666666666666666
13996,BJ0104,0.2170848669731869,11.139969825744627,2834.6164996508096,760.4000000000001,5.198289546283643e-05,0.0081937796234955,0.0,0.0,0.0
13997,BJ0104,0.2185009582837245,546.4839477539064,3103.452916145588,770.0,5.2209044120203165e-05,0.0,0.0,0.0,1.0
13998,BJ0104,0.2155873835809096,3142.432373046875,3161.7430564568463,792.0,5.235040541819817e-05,0.0081937796234955,0.0,0.0,0.0
13999,BJ0104,0.2169174907578202,1163.34521484375,3493.7730988028634,799.2,5.218244357691253e-05,0.0,0.0,0.0,1.0
14000,BJ0104,0.2146282326781758,2406.462646484375,3685.748660583824,810.0,5.267717038326736e-05,0.2666666666666666,0.0,0.0,0.7333333333333333
14002,BJ0104,0.2145124455568951,97.26468658447266,3792.877187713089,829.1666666666669,5.295954264638194e-05,0.0416666666666666,0.0,0.0,0.9583333333333334
14107,BJ0104,0.2152684988726808,0.0,2824.861618014741,766.1142857142856,5.205274537658623e-05,0.2,0.0,0.0,0.4
14108,BJ0104,0.2074136124303475,1.0060441493988037,2558.568758019197,773.56,5.2192518933054464e-05,0.0,0.0,0.0,0.0
14109,BJ0104,0.2145749768650102,225.85806274414065,2553.9442806696725,791.2952380952381,5.218357356078868e-05,0.0,0.0,0.0,0.0
14110,BJ0104,0.2126810555146543,256.7209777832031,3557.9238526346303,798.4857142857145,5.219095296675682e-05,0.0,0.0,0.0,1.0
14111,BJ0104,0.212177408806043,577.2186279296875,3980.972866705661,809.2952380952381,5.272185426535504e-05,0.0,0.0,0.0,1.0
14112,BJ0104,0.210362854135898,2117.120361328125,3856.2471729381946,829.0476190476192,5.280071575035035e-05,0.0,0.0,0.0,1.0
14213,BJ0104,0.2152363090709864,0.0,3048.9188070266578,777.304,5.215554417778413e-05,0.0,0.0,0.0,1.0
14214,BJ0104,0.221904621861756,0.0,2764.278107711062,792.3461538461539,5.2171056085678086e-05,0.0,0.0,0.0,0.9285714285714286
14215,BJ0104,0.2227688289129906,10.56898593902588,2371.0366162641503,799.5333333333335,5.233600817432115e-05,0.0,0.0,0.0,0.4444444444444444
14216,BJ0104,0.2152168393881054,1217.355224609375,2944.6924955775203,810.3333333333334,5.256352648438074e-05,0.0081937796234955,0.0,0.0,0.0
14217,BJ0104,0.2142724093680051,309.19293212890625,3834.332900229004,829.2222222222222,5.252809326390232e-05,0.0,0.0,0.0,1.0
14307,BJ0104,0.2213687659924524,0.0,3413.576172160281,816.0,5.245773315338914e-05,0.8666666666666667,0.0,0.0,0.1333333333333333
14308,BJ0104,0.2163134557988962,17.021976470947266,3061.679051530993,830.1666666666666,5.258584720387067e-05,0.625,0.0,0.0,0.375
7396,BJ0104,0.2311272403059323,0.0,4325.268876581508,871.6153846153846,5.3699684094406646e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
7397,BJ0104,0.2276353955868867,0.0,4514.418671127642,874.6923076923077,5.403817251473789e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
7398,BJ0104,0.2096872183570703,0.0,4457.53113238157,881.9142857142858,5.385907666759832e-05,0.0081937796234955,0.0,0.0,0.0
7627,BJ0104,0.6084650579782767,0.0,4404.603074556815,863.0,5.296327296141805e-05,0.0,0.0,0.0,1.0
7628,BJ0104,0.2443509673941723,0.0,4408.995902104939,869.4,5.364498917152283e-05,0.0081937796234955,0.0,0.0,0.0
7629,BJ0104,0.2459973602491518,0.0,4498.492041707946,872.6,5.392811795250846e-05,0.0081937796234955,0.0,0.0,0.0
7631,BJ0104,0.4465493511728563,24.16887855529785,4590.811953683733,879.0,5.4105536269887246e-05,0.0081937796234955,0.0,0.0,0.0
7633,BJ0104,0.3786654090028329,0.0,4572.604711362125,888.9999999999999,5.37794174927814e-05,0.0,0.0,0.0,1.0
7872,BJ0104,0.238267098592558,0.0,4371.364991551309,854.6476190476192,5.288601669166309e-05,0.0,0.0,0.0,1.0
7873,BJ0104,0.3066009014321069,0.0,4618.7681916222045,861.015873015873,5.31362719182504e-05,0.0,0.0,0.0,1.0
7874,BJ0104,0.2905897451439737,0.0,4629.616384073759,873.7692307692307,5.374102180314724e-05,0.0081937796234955,0.0,0.0,0.0
7875,BJ0104,0.3215346517309964,0.0,4527.833164251208,878.0096153846155,5.4041688125240186e-05,0.0081937796234955,0.0,0.0,0.0
7876,BJ0104,0.3771058639369088,0.0,4505.17893600792,882.0,5.383102425282283e-05,0.0,0.0,0.0,1.0
7878,BJ0104,0.3298816075880861,231.05506896972656,4420.691982985356,889.3333333333333,5.3591738231654086e-05,0.0,0.0,0.0,1.0
8112,BJ0104,0.2435458063207186,0.0,4267.061278848809,752.6666666666665,5.472712198616224e-05,0.0,0.0,0.0,1.0
8113,BJ0104,0.2200947609548177,0.0,4071.400630402288,760.1238095238095,5.4497019972350966e-05,0.0,0.0,0.0,1.0
8114,BJ0104,0.2277886686141274,0.0,4061.523345829885,765.7019230769231,5.393355704940432e-05,0.0,0.0,0.0,1.0
8115,BJ0104,0.2309428437487425,0.0,3834.688370620516,770.8629032258065,5.409991342782117e-05,0.0,0.0,0.0,1.0
8116,BJ0104,0.3060164285652955,0.0,4153.409574640931,778.7619047619048,5.39095168638224e-05,0.0,0.0,0.0,1.0
8117,BJ0104,1.359943335460404,0.0,4432.413481996394,844.2830188679246,5.243377326379589e-05,0.0081937796234955,0.0,0.0,0.0
8118,BJ0104,0.2864906362932953,52.061744689941406,4375.704222720479,850.1047619047619,5.271209032149119e-05,0.0081937796234955,0.0,0.0,0.0
8119,BJ0104,0.3277945356132515,20.59381484985352,4491.520277403323,854.3142857142857,5.315172796521502e-05,0.0081937796234955,0.0,0.0,0.0
8120,BJ0104,0.3864295390548103,0.0,4467.974576821332,865.2857142857143,5.341656914028575e-05,0.0081937796234955,0.0,0.0,0.0
8121,BJ0104,0.2727369676691473,30.9353141784668,4627.729734777736,874.6571428571428,5.356516017356952e-05,0.0,0.0,0.0,1.0
8122,BJ0104,0.35885357603171,0.0,4578.296210566506,877.9047619047619,5.376900827514119e-05,0.0081937796234955,0.0,0.0,0.0
8124,BJ0104,0.3090392755928571,0.0,4519.270802442563,881.5142857142857,5.374773024956767e-05,0.0,0.0,0.0,1.0
8126,BJ0104,0.2485437170730672,528.6314086914064,3932.839289481798,889.232,5.290293173804798e-05,0.0,0.0,0.0,1.0
8357,BJ0104,0.2252985689280029,0.0,4374.666065509848,750.2,5.484897924209979e-05,0.0,0.0,0.0,1.0
8358,BJ0104,0.213992891421286,0.0,4264.456286238651,759.0,5.458405804435493e-05,0.0,0.0,0.0,1.0
8359,BJ0104,0.2253549510288698,0.0,4261.017769587947,763.2,5.390695581690135e-05,0.0,0.0,0.0,1.0
8360,BJ0104,0.2614248903356757,0.0,4301.823229535344,767.6666666666667,5.399765741871402e-05,0.0081937796234955,0.0,0.0,0.0
8361,BJ0104,0.2457730462090847,0.0,4104.2097497198365,776.0,5.374848579718486e-05,0.0,0.0,0.0,1.0
8362,BJ0104,0.2815812408358094,0.0,4064.185147904016,782.0,5.373201016653647e-05,0.0,0.0,0.0,1.0
8363,BJ0104,0.4295712861014952,0.0,4078.736314653424,786.0,5.366648307149841e-05,0.0,0.0,0.0,1.0
8364,BJ0104,0.4401081687414621,0.0,3908.208593293039,796.0,5.33127209666088e-05,0.0,0.0,0.0,1.0
8365,BJ0104,0.2423686558093939,0.0,4316.774761162019,819.6000000000001,5.2246423169713125e-05,0.0,0.0,0.0,1.0
8366,BJ0104,0.2266879118363697,0.0,4233.14946058361,822.0,5.190708783109232e-05,0.0081937796234955,0.0,0.0,0.0
8367,BJ0104,0.2389012309201213,75.79322814941406,4329.558522810264,829.5000000000001,5.173210664022956e-05,0.0081937796234955,0.0,0.0,0.0
8368,BJ0104,0.3935396604101181,61.8033561706543,4350.823726476315,834.2,5.217095380069364e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
8369,BJ0104,0.3636899460047292,0.4517315328121185,4418.698015299409,839.0,5.236727704790644e-05,0.0081937796234955,0.0,0.0,0.0
8370,BJ0104,0.2923915562250516,0.0,4522.356596449627,847.8,5.268549705063966e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
8371,BJ0104,0.3352937343791531,31.47459602355957,4522.411183141613,854.0,5.33893095170745e-05,0.0081937796234955,0.0,0.0,0.0
8372,BJ0104,0.2594015022224168,0.0,4493.324195538527,870.0,5.381825380903268e-05,0.0081937796234955,0.0,0.0,0.0
8373,BJ0104,0.3040191904938418,0.0,4533.211617482256,875.5999999999999,5.346903028757606e-05,0.0081937796234955,0.0,0.0,0.0
8374,BJ0104,0.2532159706312885,0.0,4623.127981412882,877.8,5.358300813614611e-05,0.0081937796234955,0.0,0.0,0.0
8376,BJ0104,0.2189590783789788,65.29395294189453,4378.01753078107,881.0,5.33507111643463e-05,0.0,0.0,0.0,1.0
8378,BJ0104,0.2201413224562855,736.0891723632812,3766.8618702302174,888.9999999999999,5.2656332418547175e-05,0.0,0.0,0.0,1.0
8626,BJ0104,0.2403988746425246,0.0,4153.775958523095,750.8653846153845,5.4455602253473e-05,0.0,0.0,0.0,1.0
8627,BJ0104,0.2139285782970491,0.0,4185.8782640973495,758.9999999999999,5.430315906838656e-05,0.0,0.0,0.0,1.0
8628,BJ0104,0.2603674172742776,0.0,4486.701935253434,763.7619047619047,5.37742809449867e-05,0.0081937796234955,0.0,0.0,0.0
8629,BJ0104,0.4057691714553424,0.0,4478.587996749288,768.688,5.377838651105447e-05,0.0081937796234955,0.0,0.0,0.0
8630,BJ0104,0.2352870025886675,0.0,4087.198371594636,777.8666666666667,5.375828675757109e-05,0.0081937796234955,0.0,0.0,0.0
8631,BJ0104,0.2433528324562823,0.0,4277.230072463767,782.8076923076924,5.377952022101961e-05,0.0081937796234955,0.0,0.0,0.0
8632,BJ0104,0.2647359620436084,0.0,4093.544111439426,786.0,5.34613824930691e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
8633,BJ0104,0.2817671824939796,0.0,4088.876798064747,794.1142857142859,5.3211620220459513e-05,0.0,0.0,0.0,1.0
8634,BJ0104,0.2818898307972711,0.0,4065.493501007344,797.2142857142857,5.319069972948539e-05,0.0,0.0,0.0,1.0
8635,BJ0104,0.3039422380278679,0.0,4182.327418255025,800.3365384615385,5.303063397950543e-05,0.0,0.0,0.0,1.0
8636,BJ0104,0.226921121500266,0.0,4293.823709365923,808.4807692307692,5.258191914258076e-05,0.0,0.0,0.0,1.0
8637,BJ0104,0.2290964770510752,0.0,4203.291496068109,814.2666666666667,5.204293844479886e-05,0.0,0.0,0.0,1.0
8638,BJ0104,0.2645304919874033,0.0,4310.858492558654,822.952380952381,5.16035969274129e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
8639,BJ0104,0.3073494561695868,0.0,4321.750889882161,829.65873015873,5.1467291011800405e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
8640,BJ0104,0.4649696287375913,41.62506484985352,4182.815623274995,834.5728155339804,5.213618399563527e-05,0.0081937796234955,0.0,0.0,0.0
8641,BJ0104,0.3288212006349112,70.45438385009766,4192.309827255902,839.9619047619049,5.24098716488546e-05,0.0081937796234955,0.0,0.0,0.0
8642,BJ0104,0.2433664954909564,0.0,4604.829788615775,851.847619047619,5.267414475796463e-05,0.0081937796234955,0.0,0.0,0.0
8643,BJ0104,0.2465167699242705,54.23401641845703,4623.838349222848,857.3557692307694,5.3332107832694377e-05,0.0081937796234955,0.0,0.0,0.0
8644,BJ0104,0.2565639246298518,0.0,4551.3863688021565,868.063492063492,5.3662547048376334e-05,0.0081937796234955,0.0,0.0,0.0
8645,BJ0104,0.2434970444475625,0.0,4586.740406816039,874.4903846153845,5.330281884338797e-05,0.0,0.0,0.0,1.0
8646,BJ0104,0.2536297763191392,0.0,4420.143847078704,877.5728155339806,5.306612599233041e-05,0.0081937796234955,0.0,0.0,0.0
8647,BJ0104,0.294257608516812,0.0,4599.780407984278,883.9142857142858,5.275129599536506e-05,0.0081937796234955,0.0,0.0,0.0
8649,BJ0104,0.2610689726993729,466.8911743164063,3949.4192569699526,889.4392523364484,5.261675934729221e-05,0.0,0.0,0.0,1.0
8881,BJ0104,0.2543629290460826,0.0,4015.995502808715,749.3238095238094,5.376586501529283e-05,0.0,0.0,0.0,1.0
8882,BJ0104,0.2108952992013933,0.0,4201.64708350486,757.3238095238096,5.402066999153837e-05,0.0,0.0,0.0,1.0
8883,BJ0104,0.3116750761997105,75.98714447021484,4298.486719425844,763.1553398058252,5.385812707308594e-05,0.0081937796234955,0.0,0.0,0.0
8884,BJ0104,0.3352916864693639,16.528564453125,4352.8427750077135,768.6904761904761,5.350860088197528e-05,0.0,0.0,0.0,1.0
8885,BJ0104,0.2647805189829751,0.0,4168.462861642368,777.1509433962265,5.381809800024407e-05,0.0081937796234955,0.0,0.0,0.0
8886,BJ0104,0.3654387987498417,0.0,4447.143752740739,781.9428571428571,5.357862364526325e-05,0.0081937796234955,0.0,0.0,0.0
8887,BJ0104,0.5823300874638383,0.0,4048.981378056305,785.1428571428571,5.314906765694727e-05,0.0081937796234955,0.0,0.0,0.0
8888,BJ0104,0.2808177393566782,29.814401626586918,4239.524175342288,793.5714285714286,5.3225945189729306e-05,0.0081937796234955,0.0,0.0,0.0
8889,BJ0104,0.2436347927008325,0.0,4026.763856869176,796.7857142857141,5.31805705952454e-05,0.0,0.0,0.0,1.0
8890,BJ0104,0.2613695156523068,0.0,4098.926431403132,800.0,5.298891812529052e-05,0.0081937796234955,0.0,0.0,0.0
8891,BJ0104,0.2357991580661211,6.641483306884766,4197.016699936707,807.5619047619048,5.240289538369156e-05,0.0,0.0,0.0,1.0
8892,BJ0104,0.2407435664548586,77.06297302246094,4182.472180731889,813.7087378640775,5.22073659978648e-05,0.0081937796234955,0.0,0.0,0.0
8893,BJ0104,0.3383164903605281,55.677860260009766,4327.951030090337,823.0,5.159495168980078e-05,0.0081937796234955,0.0,0.0,0.0
8894,BJ0104,0.3438029841993821,0.0,4359.175253460713,830.0317460317459,5.15826043959354e-05,0.0081937796234955,0.0,0.0,0.0
8895,BJ0104,0.3552559908388115,0.0,4380.54801434669,835.1634615384617,5.22129429849611e-05,0.0081937796234955,0.0,0.0,0.0
8896,BJ0104,0.3616283885083894,0.0,4403.516808019757,840.8846153846154,5.256799244732582e-05,0.0081937796234955,0.0,0.0,0.0
8897,BJ0104,0.3248648048988759,54.03872680664063,4514.175918857905,850.4615384615383,5.286034023143378e-05,0.0081937796234955,0.0,0.0,0.0
8898,BJ0104,0.4577852106335916,34.74069595336914,4561.881120982281,854.5480769230769,5.315273866247626e-05,0.0,0.0,0.0,1.0
8899,BJ0104,0.3763783146674934,0.0,4526.560153853644,862.1190476190476,5.328969205335386e-05,0.0081937796234955,0.0,0.0,0.0
8900,BJ0104,0.222751883541037,0.0,4645.977903691917,871.5096153846154,5.3126762541153714e-05,0.0,0.0,0.0,1.0
8901,BJ0104,0.2220227060476871,0.0,4686.688232620061,875.7980769230767,5.299793672041673e-05,0.0,0.0,0.0,1.0
8902,BJ0104,0.2608760056567865,5.00537109375,4595.583091065599,884.4571428571429,5.244371454799156e-05,0.0081937796234955,0.0,0.0,0.0
8904,BJ0104,0.2436581689256698,249.4703369140625,3956.694459321291,890.4095238095239,5.226975400870773e-05,0.0,0.0,0.0,1.0
9132,BJ0104,0.2206893634203642,0.0,3902.094576172161,743.3333333333333,5.320613741110208e-05,0.0,0.0,0.0,1.0
9133,BJ0104,0.2299119578849377,13.597570419311523,3975.97884556041,747.0,5.339403318486066e-05,0.0081937796234955,0.0,0.0,0.0
9134,BJ0104,0.2160765318709951,16.015554428100586,4317.562812764022,755.0,5.397743448118948e-05,0.0081937796234955,0.0,0.0,0.9496169894455516
